event	subject	cell_type	primer	spliced_umis
Grin1	C_5	EX_hippocampus_granule	random hexamer	2
Grin1	C_5	EX_hippocampus_pyramidal	poly(dT)	2
Grin1	C_5	EX_thalamus	poly(dT)	1
Grin1	C_5	INH_medium_spiny	poly(dT)	12
Grin1	C_5	INH_medium_spiny	random hexamer	8
Grin1	C_5	INH_midbrain	poly(dT)	5
Grin1	C_5	INH_midbrain	random hexamer	15
Grin1	C_5	INH_migrating_interneuron	poly(dT)	13
Grin1	C_5	INH_migrating_interneuron	random hexamer	4
Grin1	C_5	ODC	random hexamer	2
Grin1	C_6	ASC	poly(dT)	5
Grin1	C_6	ASC	random hexamer	2
Grin1	C_6	EX_cerebellum_granule	poly(dT)	3
Grin1	C_6	EX_cerebellum_granule	random hexamer	1
Grin1	C_6	EX_cortical	poly(dT)	48
Grin1	C_6	EX_cortical	random hexamer	13
Grin1	C_6	EX_hippocampus_granule	random hexamer	1
Grin1	C_6	EX_hippocampus_pyramidal	poly(dT)	5
Grin1	C_6	INH_medium_spiny	poly(dT)	29
Grin1	C_6	INH_medium_spiny	random hexamer	6
Grin1	C_6	INH_midbrain	poly(dT)	7
Grin1	C_6	INH_midbrain	random hexamer	4
Grin1	C_6	INH_migrating_interneuron	poly(dT)	2
Grin1	C_6	INH_migrating_interneuron	random hexamer	4
Grin1	C_6	ODC	poly(dT)	1
Grin1	C_7	EX_cerebellum_granule	poly(dT)	1
Grin1	C_7	EX_cerebellum_granule	random hexamer	4
Grin1	C_7	EX_cortical	poly(dT)	3
Grin1	C_7	EX_cortical	random hexamer	1
Grin1	C_7	EX_hippocampus_pyramidal	poly(dT)	3
Grin1	C_7	INH_medium_spiny	poly(dT)	10
Grin1	C_7	INH_medium_spiny	random hexamer	3
Grin1	C_7	INH_migrating_interneuron	random hexamer	3
Grin1	C_8	EX_cerebellum_granule	poly(dT)	4
Grin1	C_8	EX_cortical	poly(dT)	67
Grin1	C_8	EX_cortical	random hexamer	41
Grin1	C_8	EX_hippocampus_granule	random hexamer	3
Grin1	C_8	EX_hippocampus_pyramidal	poly(dT)	13
Grin1	C_8	EX_hippocampus_pyramidal	random hexamer	8
Grin1	C_8	EX_thalamus	poly(dT)	2
Grin1	C_8	INH_medium_spiny	poly(dT)	22
Grin1	C_8	INH_medium_spiny	random hexamer	15
Grin1	C_8	INH_midbrain	poly(dT)	5
Grin1	C_8	INH_midbrain	random hexamer	22
Grin1	C_8	INH_migrating_interneuron	poly(dT)	15
Grin1	C_8	INH_migrating_interneuron	random hexamer	6
Grin1	D_1	ASC	poly(dT)	4
Grin1	D_1	ASC	random hexamer	1
Grin1	D_1	EX_cerebellum_granule	poly(dT)	2
Grin1	D_1	EX_cerebellum_granule	random hexamer	7
Grin1	D_1	EX_cortical	poly(dT)	6
Grin1	D_1	EX_cortical	random hexamer	34
Grin1	D_1	EX_hippocampus_granule	random hexamer	2
Grin1	D_1	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	D_1	EX_hippocampus_pyramidal	random hexamer	2
Grin1	D_1	INH_medium_spiny	random hexamer	7
Grin1	D_1	INH_midbrain	poly(dT)	1
Grin1	D_1	INH_midbrain	random hexamer	3
Grin1	D_1	INH_migrating_interneuron	poly(dT)	1
Grin1	D_1	INH_migrating_interneuron	random hexamer	5
Grin1	D_2	EX_cerebellum_granule	poly(dT)	5
Grin1	D_2	EX_cerebellum_granule	random hexamer	3
Grin1	D_2	EX_cortical	poly(dT)	49
Grin1	D_2	EX_cortical	random hexamer	56
Grin1	D_2	EX_hippocampus_granule	poly(dT)	8
Grin1	D_2	EX_hippocampus_granule	random hexamer	8
Grin1	D_2	EX_hippocampus_pyramidal	poly(dT)	16
Grin1	D_2	EX_hippocampus_pyramidal	random hexamer	12
Grin1	D_2	EX_thalamus	poly(dT)	1
Grin1	D_2	EX_thalamus	random hexamer	7
Grin1	D_2	INH_medium_spiny	poly(dT)	4
Grin1	D_2	INH_midbrain	poly(dT)	6
Grin1	D_2	INH_midbrain	random hexamer	7
Grin1	D_2	INH_migrating_interneuron	poly(dT)	10
Grin1	D_2	INH_migrating_interneuron	random hexamer	8
Grin1	D_2	ODC	poly(dT)	4
Grin1	D_3	ASC	poly(dT)	5
Grin1	D_3	ASC	random hexamer	4
Grin1	D_3	EX_cerebellum_granule	poly(dT)	14
Grin1	D_3	EX_cerebellum_granule	random hexamer	5
Grin1	D_3	EX_cortical	poly(dT)	13
Grin1	D_3	EX_cortical	random hexamer	4
Grin1	D_3	EX_hippocampus_granule	poly(dT)	2
Grin1	D_3	EX_hippocampus_granule	random hexamer	4
Grin1	D_3	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	D_3	EX_thalamus	poly(dT)	2
Grin1	D_3	INH_medium_spiny	poly(dT)	7
Grin1	D_3	INH_medium_spiny	random hexamer	5
Grin1	D_3	INH_migrating_interneuron	poly(dT)	1
Grin1	D_3	INH_migrating_interneuron	random hexamer	2
Grin1	D_3	ODC	random hexamer	1
Grin1	D_4	ASC	poly(dT)	5
Grin1	D_4	ASC	random hexamer	4
Grin1	D_4	EX_cerebellum_granule	poly(dT)	4
Grin1	D_4	EX_cortical	poly(dT)	22
Grin1	D_4	EX_cortical	random hexamer	12
Grin1	D_4	INH_medium_spiny	poly(dT)	8
Grin1	D_4	INH_medium_spiny	random hexamer	3
Grin1	D_4	INH_midbrain	random hexamer	14
Grin1	D_4	INH_migrating_interneuron	poly(dT)	6
Grin1	D_4	INH_migrating_interneuron	random hexamer	15
Grin1	D_4	ODC	random hexamer	1
Grin1	D_5	ASC	poly(dT)	1
Grin1	D_5	EX_cerebellum_granule	poly(dT)	2
Grin1	D_5	EX_cortical	poly(dT)	22
Grin1	D_5	EX_cortical	random hexamer	4
Grin1	D_5	EX_hippocampus_pyramidal	poly(dT)	2
Grin1	D_5	EX_hippocampus_pyramidal	random hexamer	1
Grin1	D_5	INH_medium_spiny	poly(dT)	5
Grin1	D_5	INH_medium_spiny	random hexamer	1
Grin1	D_5	INH_midbrain	poly(dT)	1
Grin1	D_5	INH_midbrain	random hexamer	3
Grin1	D_5	INH_migrating_interneuron	poly(dT)	10
Grin1	D_5	INH_migrating_interneuron	random hexamer	8
Grin1	D_6	ASC	poly(dT)	3
Grin1	D_6	ASC	random hexamer	9
Grin1	D_6	EX_cerebellum_granule	poly(dT)	12
Grin1	D_6	EX_cerebellum_granule	random hexamer	48
Grin1	D_6	EX_cortical	poly(dT)	34
Grin1	D_6	EX_cortical	random hexamer	191
Grin1	D_6	EX_hippocampus_granule	poly(dT)	4
Grin1	D_6	EX_hippocampus_granule	random hexamer	2
Grin1	D_6	EX_hippocampus_pyramidal	poly(dT)	2
Grin1	D_6	EX_hippocampus_pyramidal	random hexamer	14
Grin1	D_6	EX_thalamus	poly(dT)	4
Grin1	D_6	EX_thalamus	random hexamer	13
Grin1	D_6	INH_medium_spiny	poly(dT)	11
Grin1	D_6	INH_medium_spiny	random hexamer	38
Grin1	D_6	INH_midbrain	poly(dT)	2
Grin1	D_6	INH_midbrain	random hexamer	48
Grin1	D_6	INH_migrating_interneuron	poly(dT)	8
Grin1	D_6	INH_migrating_interneuron	random hexamer	27
Grin1	D_6	ODC	random hexamer	5
Grin1	D_7	EX_cortical	poly(dT)	32
Grin1	D_7	EX_cortical	random hexamer	44
Grin1	D_7	EX_hippocampus_granule	poly(dT)	6
Grin1	D_7	EX_hippocampus_granule	random hexamer	6
Grin1	D_7	EX_hippocampus_pyramidal	poly(dT)	15
Grin1	D_7	EX_hippocampus_pyramidal	random hexamer	8
Grin1	D_7	EX_thalamus	poly(dT)	4
Grin1	D_7	EX_thalamus	random hexamer	2
Grin1	D_7	INH_medium_spiny	poly(dT)	17
Grin1	D_7	INH_medium_spiny	random hexamer	2
Grin1	D_7	INH_midbrain	poly(dT)	10
Grin1	D_7	INH_midbrain	random hexamer	4
Grin1	D_7	INH_migrating_interneuron	poly(dT)	4
Grin1	D_7	INH_migrating_interneuron	random hexamer	4
Grin1	D_8	ASC	poly(dT)	4
Grin1	D_8	EX_cortical	poly(dT)	123
Grin1	D_8	EX_cortical	random hexamer	23
Grin1	D_8	EX_hippocampus_granule	poly(dT)	6
Grin1	D_8	EX_hippocampus_granule	random hexamer	1
Grin1	D_8	EX_hippocampus_pyramidal	poly(dT)	8
Grin1	D_8	EX_hippocampus_pyramidal	random hexamer	4
Grin1	D_8	EX_thalamus	random hexamer	3
Grin1	D_8	INH_medium_spiny	poly(dT)	31
Grin1	D_8	INH_medium_spiny	random hexamer	9
Grin1	D_8	INH_midbrain	poly(dT)	9
Grin1	D_8	INH_midbrain	random hexamer	1
Grin1	D_8	INH_migrating_interneuron	poly(dT)	30
Grin1	D_8	INH_migrating_interneuron	random hexamer	14
Grin1	D_8	ODC	poly(dT)	1
Grin1	E_1	ASC	poly(dT)	3
Grin1	E_1	EX_cerebellum_granule	poly(dT)	16
Grin1	E_1	EX_cerebellum_granule	random hexamer	5
Grin1	E_1	EX_cortical	poly(dT)	48
Grin1	E_1	EX_cortical	random hexamer	14
Grin1	E_1	EX_hippocampus_granule	poly(dT)	7
Grin1	E_1	EX_hippocampus_granule	random hexamer	5
Grin1	E_1	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	E_1	INH_medium_spiny	poly(dT)	29
Grin1	E_1	INH_medium_spiny	random hexamer	3
Grin1	E_1	INH_midbrain	poly(dT)	5
Grin1	E_1	INH_midbrain	random hexamer	5
Grin1	E_1	INH_migrating_interneuron	poly(dT)	15
Grin1	E_1	INH_migrating_interneuron	random hexamer	6
Grin1	E_2	EX_cerebellum_granule	poly(dT)	6
Grin1	E_2	EX_cortical	poly(dT)	13
Grin1	E_2	EX_cortical	random hexamer	5
Grin1	E_2	EX_hippocampus_granule	poly(dT)	3
Grin1	E_2	INH_medium_spiny	poly(dT)	8
Grin1	E_2	INH_midbrain	poly(dT)	7
Grin1	E_2	INH_midbrain	random hexamer	2
Grin1	E_2	INH_migrating_interneuron	poly(dT)	26
Grin1	E_2	INH_migrating_interneuron	random hexamer	15
Grin1	E_3	ASC	random hexamer	4
Grin1	E_3	EX_cerebellum_granule	random hexamer	14
Grin1	E_3	EX_cortical	poly(dT)	12
Grin1	E_3	EX_cortical	random hexamer	58
Grin1	E_3	EX_hippocampus_granule	poly(dT)	2
Grin1	E_3	EX_hippocampus_granule	random hexamer	12
Grin1	E_3	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	E_3	INH_medium_spiny	poly(dT)	4
Grin1	E_3	INH_medium_spiny	random hexamer	12
Grin1	E_3	INH_midbrain	random hexamer	6
Grin1	E_3	INH_migrating_interneuron	random hexamer	6
Grin1	E_4	ASC	random hexamer	1
Grin1	E_4	EX_cerebellum_granule	poly(dT)	8
Grin1	E_4	EX_cerebellum_granule	random hexamer	2
Grin1	E_4	EX_cortical	poly(dT)	33
Grin1	E_4	EX_cortical	random hexamer	26
Grin1	E_4	EX_hippocampus_granule	poly(dT)	7
Grin1	E_4	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	E_4	EX_hippocampus_pyramidal	random hexamer	5
Grin1	E_4	INH_medium_spiny	poly(dT)	17
Grin1	E_4	INH_medium_spiny	random hexamer	4
Grin1	E_4	INH_midbrain	poly(dT)	1
Grin1	E_4	INH_midbrain	random hexamer	1
Grin1	E_4	INH_migrating_interneuron	poly(dT)	3
Grin1	E_4	INH_migrating_interneuron	random hexamer	4
Grin1	E_5	ASC	poly(dT)	7
Grin1	E_5	EX_cerebellum_granule	poly(dT)	33
Grin1	E_5	EX_cerebellum_granule	random hexamer	2
Grin1	E_5	EX_cortical	poly(dT)	132
Grin1	E_5	EX_cortical	random hexamer	39
Grin1	E_5	EX_hippocampus_granule	poly(dT)	6
Grin1	E_5	EX_hippocampus_granule	random hexamer	1
Grin1	E_5	EX_hippocampus_pyramidal	poly(dT)	2
Grin1	E_5	EX_thalamus	poly(dT)	2
Grin1	E_5	EX_thalamus	random hexamer	2
Grin1	E_5	INH_medium_spiny	poly(dT)	166
Grin1	E_5	INH_medium_spiny	random hexamer	19
Grin1	E_5	INH_midbrain	poly(dT)	9
Grin1	E_5	INH_migrating_interneuron	poly(dT)	26
Grin1	E_5	INH_migrating_interneuron	random hexamer	4
Grin1	E_5	ODC	poly(dT)	9
Grin1	E_5	ODC	random hexamer	1
Grin1	E_6	EX_cerebellum_granule	poly(dT)	1
Grin1	E_6	EX_cortical	poly(dT)	68
Grin1	E_6	EX_cortical	random hexamer	21
Grin1	E_6	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	E_6	EX_thalamus	poly(dT)	4
Grin1	E_6	INH_medium_spiny	poly(dT)	13
Grin1	E_6	INH_medium_spiny	random hexamer	1
Grin1	E_6	INH_midbrain	poly(dT)	4
Grin1	E_6	INH_midbrain	random hexamer	2
Grin1	E_6	INH_migrating_interneuron	poly(dT)	9
Grin1	E_6	INH_migrating_interneuron	random hexamer	1
Grin1	E_7	ASC	poly(dT)	4
Grin1	E_7	ASC	random hexamer	2
Grin1	E_7	EX_cerebellum_granule	poly(dT)	12
Grin1	E_7	EX_cerebellum_granule	random hexamer	9
Grin1	E_7	EX_cortical	poly(dT)	9
Grin1	E_7	EX_cortical	random hexamer	5
Grin1	E_7	EX_hippocampus_granule	random hexamer	1
Grin1	E_7	EX_hippocampus_pyramidal	poly(dT)	3
Grin1	E_7	INH_medium_spiny	poly(dT)	7
Grin1	E_7	INH_medium_spiny	random hexamer	3
Grin1	E_7	INH_midbrain	poly(dT)	2
Grin1	E_7	INH_midbrain	random hexamer	5
Grin1	E_7	INH_migrating_interneuron	poly(dT)	12
Grin1	E_7	INH_migrating_interneuron	random hexamer	1
Grin1	E_8	ASC	random hexamer	5
Grin1	E_8	EX_cerebellum_granule	poly(dT)	9
Grin1	E_8	EX_cerebellum_granule	random hexamer	3
Grin1	E_8	EX_cortical	poly(dT)	22
Grin1	E_8	EX_cortical	random hexamer	20
Grin1	E_8	EX_hippocampus_granule	poly(dT)	2
Grin1	E_8	EX_hippocampus_granule	random hexamer	2
Grin1	E_8	EX_hippocampus_pyramidal	random hexamer	1
Grin1	E_8	EX_thalamus	poly(dT)	4
Grin1	E_8	INH_medium_spiny	poly(dT)	6
Grin1	E_8	INH_medium_spiny	random hexamer	1
Grin1	E_8	INH_midbrain	random hexamer	15
Grin1	E_8	INH_migrating_interneuron	poly(dT)	16
Grin1	E_8	INH_migrating_interneuron	random hexamer	13
Grin1	F_1	ASC	poly(dT)	2
Grin1	F_1	ASC	random hexamer	7
Grin1	F_1	EX_cerebellum_granule	poly(dT)	5
Grin1	F_1	EX_cerebellum_granule	random hexamer	13
Grin1	F_1	EX_cortical	poly(dT)	17
Grin1	F_1	EX_cortical	random hexamer	70
Grin1	F_1	EX_hippocampus_granule	random hexamer	4
Grin1	F_1	EX_hippocampus_pyramidal	random hexamer	2
Grin1	F_1	EX_thalamus	random hexamer	10
Grin1	F_1	INH_medium_spiny	poly(dT)	3
Grin1	F_1	INH_medium_spiny	random hexamer	34
Grin1	F_1	INH_midbrain	poly(dT)	2
Grin1	F_1	INH_midbrain	random hexamer	21
Grin1	F_1	INH_migrating_interneuron	poly(dT)	10
Grin1	F_1	INH_migrating_interneuron	random hexamer	34
Grin1	F_1	ODC	random hexamer	1
Grin1	F_2	ASC	poly(dT)	8
Grin1	F_2	EX_cerebellum_granule	poly(dT)	7
Grin1	F_2	EX_cerebellum_granule	random hexamer	14
Grin1	F_2	EX_cortical	poly(dT)	28
Grin1	F_2	EX_cortical	random hexamer	12
Grin1	F_2	EX_hippocampus_granule	random hexamer	5
Grin1	F_2	EX_hippocampus_pyramidal	random hexamer	1
Grin1	F_2	INH_medium_spiny	poly(dT)	19
Grin1	F_2	INH_medium_spiny	random hexamer	4
Grin1	F_2	INH_midbrain	poly(dT)	1
Grin1	F_2	INH_midbrain	random hexamer	6
Grin1	F_2	INH_migrating_interneuron	poly(dT)	2
Grin1	F_2	ODC	poly(dT)	3
Grin1	F_2	ODC	random hexamer	1
Grin1	F_3	ASC	poly(dT)	8
Grin1	F_3	ASC	random hexamer	10
Grin1	F_3	EX_cerebellum_granule	poly(dT)	6
Grin1	F_3	EX_cerebellum_granule	random hexamer	2
Grin1	F_3	EX_cortical	poly(dT)	21
Grin1	F_3	EX_cortical	random hexamer	39
Grin1	F_3	EX_hippocampus_granule	poly(dT)	4
Grin1	F_3	EX_hippocampus_granule	random hexamer	1
Grin1	F_3	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	F_3	EX_hippocampus_pyramidal	random hexamer	2
Grin1	F_3	INH_medium_spiny	poly(dT)	11
Grin1	F_3	INH_medium_spiny	random hexamer	13
Grin1	F_3	INH_midbrain	random hexamer	7
Grin1	F_3	INH_migrating_interneuron	poly(dT)	5
Grin1	F_3	INH_migrating_interneuron	random hexamer	5
Grin1	F_4	ASC	poly(dT)	1
Grin1	F_4	ASC	random hexamer	12
Grin1	F_4	EX_cerebellum_granule	poly(dT)	23
Grin1	F_4	EX_cerebellum_granule	random hexamer	38
Grin1	F_4	EX_cortical	poly(dT)	9
Grin1	F_4	EX_cortical	random hexamer	42
Grin1	F_4	EX_hippocampus_granule	random hexamer	1
Grin1	F_4	EX_hippocampus_pyramidal	random hexamer	3
Grin1	F_4	EX_thalamus	random hexamer	5
Grin1	F_4	INH_medium_spiny	poly(dT)	1
Grin1	F_4	INH_medium_spiny	random hexamer	33
Grin1	F_4	INH_midbrain	poly(dT)	4
Grin1	F_4	INH_midbrain	random hexamer	27
Grin1	F_4	INH_migrating_interneuron	poly(dT)	7
Grin1	F_4	INH_migrating_interneuron	random hexamer	29
Grin1	F_4	ODC	random hexamer	3
Grin1	F_5	ASC	poly(dT)	9
Grin1	F_5	ASC	random hexamer	4
Grin1	F_5	EX_cerebellum_granule	poly(dT)	3
Grin1	F_5	EX_cerebellum_granule	random hexamer	24
Grin1	F_5	EX_cortical	poly(dT)	9
Grin1	F_5	EX_cortical	random hexamer	22
Grin1	F_5	EX_hippocampus_granule	poly(dT)	4
Grin1	F_5	EX_hippocampus_granule	random hexamer	5
Grin1	F_5	EX_hippocampus_pyramidal	poly(dT)	8
Grin1	F_5	EX_hippocampus_pyramidal	random hexamer	1
Grin1	F_5	INH_midbrain	poly(dT)	5
Grin1	F_5	INH_midbrain	random hexamer	3
Grin1	F_5	INH_migrating_interneuron	poly(dT)	14
Grin1	F_5	INH_migrating_interneuron	random hexamer	13
Grin1	F_5	ODC	poly(dT)	1
Grin1	F_6	ASC	poly(dT)	1
Grin1	F_6	ASC	random hexamer	1
Grin1	F_6	EX_cerebellum_granule	poly(dT)	9
Grin1	F_6	EX_cortical	poly(dT)	38
Grin1	F_6	EX_cortical	random hexamer	71
Grin1	F_6	EX_hippocampus_granule	poly(dT)	2
Grin1	F_6	EX_hippocampus_granule	random hexamer	6
Grin1	F_6	EX_hippocampus_pyramidal	poly(dT)	2
Grin1	F_6	EX_hippocampus_pyramidal	random hexamer	7
Grin1	F_6	EX_thalamus	poly(dT)	4
Grin1	F_6	EX_thalamus	random hexamer	7
Grin1	F_6	INH_medium_spiny	poly(dT)	2
Grin1	F_6	INH_medium_spiny	random hexamer	14
Grin1	F_6	INH_midbrain	poly(dT)	2
Grin1	F_6	INH_midbrain	random hexamer	8
Grin1	F_6	INH_migrating_interneuron	poly(dT)	3
Grin1	F_6	INH_migrating_interneuron	random hexamer	18
Grin1	F_7	ASC	poly(dT)	6
Grin1	F_7	ASC	random hexamer	5
Grin1	F_7	EX_cerebellum_granule	poly(dT)	24
Grin1	F_7	EX_cerebellum_granule	random hexamer	42
Grin1	F_7	EX_cortical	poly(dT)	20
Grin1	F_7	EX_cortical	random hexamer	73
Grin1	F_7	EX_hippocampus_pyramidal	random hexamer	7
Grin1	F_7	EX_thalamus	poly(dT)	1
Grin1	F_7	EX_thalamus	random hexamer	6
Grin1	F_7	INH_medium_spiny	poly(dT)	6
Grin1	F_7	INH_medium_spiny	random hexamer	36
Grin1	F_7	INH_midbrain	poly(dT)	2
Grin1	F_7	INH_midbrain	random hexamer	11
Grin1	F_7	INH_migrating_interneuron	poly(dT)	17
Grin1	F_7	INH_migrating_interneuron	random hexamer	43
Grin1	F_7	ODC	poly(dT)	2
Grin1	F_8	ASC	poly(dT)	5
Grin1	F_8	EX_cortical	poly(dT)	8
Grin1	F_8	EX_cortical	random hexamer	7
Grin1	F_8	INH_medium_spiny	poly(dT)	1
Grin1	F_8	INH_midbrain	poly(dT)	1
Grin1	F_8	INH_midbrain	random hexamer	4
Grin1	F_8	INH_migrating_interneuron	random hexamer	3
