test_id	gene_id	block_id	equivalent_blocks	contrast	method	fitted_model	cell_types	n_cell_types	n_mice	n_samples	n_paths	median_effective_count	statistic	degrees_of_freedom	asymptotic_p_value	p_value	converged	null_concentration	celltype_logit_effects	max_celltype_logit_effect	permutation_count	permutation_p_value	valid_for_inference	fdr	calibration_bin	pooled_permutation_p_value	inference_eligible
ENSMUSG00000028649.23:B3|INH_migrating_interneuron_vs_OPC	ENSMUSG00000028649.23	ENSMUSG00000028649.23:B3	ENSMUSG00000028649.23:B3,ENSMUSG00000028649.23:B4	INH_migrating_interneuron_vs_OPC	paired_dirichlet_multinomial	multinomial	INH_migrating_interneuron,OPC	2	3	6	2	47.66988686878658	1.0662468809836128	1	0.301794727905093	0.4474661806967127	True	inf	[[-0.33900913811065597]]	0.3390091381106559	50	0.5098039215686274	True	0.7800679821454681	3	0.4474661806967127	True
ENSMUSG00000096054.4:B1|EX_thalamus_vs_INH_migrating_interneuron	ENSMUSG00000096054.4	ENSMUSG00000096054.4:B1	ENSMUSG00000096054.4:B1	EX_thalamus_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_thalamus,INH_migrating_interneuron	2	5	10	3	47.27067512431656	0.6781920897976761	2	0.7124140220705307	0.4478621962473085	True	inf	[[-0.045338466955784716, -0.17582875978929763]]	0.1815800907449473	50	0.2745098039215686	True	0.7803914584985996	3	0.4478621962473085	True
ENSMUSG00000026991.21:B4|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000026991.21	ENSMUSG00000026991.21:B4	ENSMUSG00000026991.21:B4	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	3	6	2	18.303332636131216	0.6856197463248463	1	0.40765827545655	0.44916698549615663	True	inf	[[-0.31583613210161054]]	0.3158361321016105	50	0.4117647058823529	True	0.7818048080819358	0	0.44916698549615663	True
ENSMUSG00000020745.16:B1|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000020745.16	ENSMUSG00000020745.16:B1	ENSMUSG00000020745.16:B1,ENSMUSG00000020745.16:B2	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	5	10	2	29.630615803836285	0.893993249415189	1	0.3443974644580051	0.44923415135367634	True	inf	[[0.23498080643860372]]	0.2349808064386037	50	0.3333333333333333	True	0.7818048080819358	2	0.44923415135367634	True
ENSMUSG00000058297.17:B1|INH_migrating_interneuron_vs_PER	ENSMUSG00000058297.17	ENSMUSG00000058297.17:B1	ENSMUSG00000058297.17:B1,ENSMUSG00000058297.17:B2,ENSMUSG00000058297.17:B3	INH_migrating_interneuron_vs_PER	paired_dirichlet_multinomial	multinomial	INH_migrating_interneuron,PER	2	4	8	2	37.65451764862796	0.8934341805193071	1	0.3445483712294223	0.4493058376544242	True	inf	[[0.23975118601915837]]	0.2397511860191583	50	0.3529411764705882	True	0.7818048080819358	2	0.4493058376544242	True
ENSMUSG00000030302.18:B2|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000030302.18	ENSMUSG00000030302.18:B2	ENSMUSG00000030302.18:B2	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	30	60	2	41.96569960433582	1.0570441350182591	1	0.3038903186327466	0.4499193944066727	True	inf	[[0.07748147972893733]]	0.0774814797289373	50	0.4705882352941176	True	0.782139388867782	3	0.4499193944066727	True
ENSMUSG00000018909.16:B1|ASC_vs_EX_cortical	ENSMUSG00000018909.16	ENSMUSG00000018909.16:B1	ENSMUSG00000018909.16:B1,ENSMUSG00000018909.16:B3	ASC_vs_EX_cortical	paired_dirichlet_multinomial	multinomial	ASC,EX_cortical	2	3	6	2	29.17595697507909	0.8554088184575335	1	0.3550266987202334	0.44993597951344433	True	inf	[[0.3059292090800061]]	0.3059292090800061	50	0.5686274509803921	True	0.782139388867782	1	0.44993597951344433	True
ENSMUSG00000035437.16:B1|ASC_vs_INH_migrating_interneuron	ENSMUSG00000035437.16	ENSMUSG00000035437.16:B1	ENSMUSG00000035437.16:B1,ENSMUSG00000035437.16:B2	ASC_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	ASC,INH_migrating_interneuron	2	8	16	3	34.29539092236175	0.6065903351021689	2	0.738381118055619	0.4501309212092359	True	inf	[[-0.03779474276303058, 0.2500000819920752]]	0.2528408265620249	50	0.0196078431372549	True	0.782139388867782	2	0.4501309212092359	True
ENSMUSG00000020827.19:B5|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000020827.19	ENSMUSG00000020827.19:B5	ENSMUSG00000020827.19:B5	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	3	6	2	16.88028348856383	0.6838691449731868	1	0.4082575734755792	0.4505930228513791	True	inf	[[0.4829916309871146]]	0.4829916309871146	50	0.1176470588235294	True	0.7824911881914572	0	0.4505930228513791	True
ENSMUSG00000035640.19:B2|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000035640.19	ENSMUSG00000035640.19:B2	ENSMUSG00000035640.19:B2	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	4	8	2	25.939549187638207	0.853164576015331	1	0.3556586333945492	0.45075544174135723	True	inf	[[0.25171637913226474]]	0.2517163791322647	50	0.5490196078431373	True	0.7824911881914572	1	0.45075544174135723	True
ENSMUSG00000061603.9:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000061603.9	ENSMUSG00000061603.9:B1	ENSMUSG00000061603.9:B1,ENSMUSG00000061603.9:B2,ENSMUSG00000061603.9:B3	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_midbrain	2	12	24	2	9.799593425777264	0.680422878777506	1	0.4094411453789337	0.4515321206218914	True	inf	[[-0.22849734716181488]]	0.2284973471618148	50	0.1372549019607843	True	0.7829385313069323	0	0.4515321206218914	True
ENSMUSG00000029580.15:B1|ASC_vs_PER	ENSMUSG00000029580.15	ENSMUSG00000029580.15:B1	ENSMUSG00000029580.15:B1,ENSMUSG00000029580.15:B2,ENSMUSG00000029580.15:B3	ASC_vs_PER	paired_dirichlet_multinomial	multinomial	ASC,PER	2	3	6	2	65.73327372640563	1.0496507717065242	1	0.3055875309746489	0.4516950538538819	True	inf	[[0.22131327493075653]]	0.2213132749307565	50	0.3137254901960784	True	0.7829385313069323	3	0.4516950538538819	True
ENSMUSG00000025579.15:B3|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000025579.15	ENSMUSG00000025579.15:B3	ENSMUSG00000025579.15:B3	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	3	6	2	30.496239007687574	0.886771750701314	1	0.3463536347163561	0.45174317187985374	True	inf	[[-0.3067508183725068]]	0.3067508183725068	50	0.1176470588235294	True	0.7829385313069323	2	0.45174317187985374	True
ENSMUSG00000020220.17:B1|EX_cortical_vs_INH_midbrain	ENSMUSG00000020220.17	ENSMUSG00000020220.17:B1	ENSMUSG00000020220.17:B1,ENSMUSG00000020220.17:B2,ENSMUSG00000020220.17:B3,ENSMUSG00000020220.17:B4	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	6	12	2	40.55998288189873	0.8863567496300107	1	0.3464665074909664	0.45191043991493224	True	inf	[[-0.24185887814944768]]	0.2418588781494476	50	0.2156862745098039	True	0.7829385313069323	2	0.45191043991493224	True
ENSMUSG00000036564.18:B3|EX_cortical_vs_INH_midbrain	ENSMUSG00000036564.18	ENSMUSG00000036564.18:B3	ENSMUSG00000036564.18:B3	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	8	16	2	53.655871885984126	1.0471900420825475	1	0.3061551341107248	0.45206887689539965	True	inf	[[-0.20242999163714084]]	0.2024299916371408	50	0.5686274509803921	True	0.7829385313069323	3	0.45206887689539965	True
ENSMUSG00000020836.16:B2|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000020836.16	ENSMUSG00000020836.16:B2	ENSMUSG00000020836.16:B2	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	21	42	3	6.488829507306589	0.1391495376268494	2	0.9327903871467458	0.45263619835746977	True	inf	[[-0.036950833537731376, -0.08035484311345323]]	0.0884435690761109	50	0.0588235294117647	True	0.7835550996776367	0	0.45263619835746977	True
ENSMUSG00000034593.17:B3|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000034593.17	ENSMUSG00000034593.17:B3	ENSMUSG00000034593.17:B3	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	19	38	2	29.95258578038984	0.879118259327015	1	0.3484432948103185	0.4531768978948123	True	inf	[[0.13075922673816104]]	0.130759226738161	50	0.6274509803921569	True	0.7836771624605091	2	0.4531768978948123	True
ENSMUSG00000075318.14:B2|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000075318.14	ENSMUSG00000075318.14:B2	ENSMUSG00000075318.14:B2,ENSMUSG00000075318.14:B3	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	15	30	2	42.15931456031776	1.0398407826887706	1	0.3078585045307439	0.4532604378402374	True	inf	[[-0.12911742063767653]]	0.1291174206376765	50	0.5098039215686274	True	0.7836771624605091	3	0.4532604378402374	True
ENSMUSG00000055531.13:B2|EX_cortical_vs_INH_midbrain	ENSMUSG00000055531.13	ENSMUSG00000055531.13:B2	ENSMUSG00000055531.13:B2	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	4	8	2	12.345530519762445	0.6779606630443027	1	0.4102898481645544	0.4533407533651003	True	inf	[[-0.46571421087582116]]	0.4657142108758211	50	0.1176470588235294	True	0.7836771624605091	0	0.4533407533651003	True
ENSMUSG00000024073.17:B4|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000024073.17	ENSMUSG00000024073.17:B4	ENSMUSG00000024073.17:B4	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_migrating_interneuron	2	8	16	2	16.037109375774584	0.6718009761981989	1	0.4124244086202063	0.4544885395290599	True	inf	[[0.21748613688913035]]	0.2174861368891303	50	0.1764705882352941	True	0.7852952025040792	0	0.4544885395290599	True
ENSMUSG00000022208.13:B1|ASC_vs_EX_cerebellum_granule	ENSMUSG00000022208.13	ENSMUSG00000022208.13:B1	ENSMUSG00000022208.13:B1,ENSMUSG00000022208.13:B2	ASC_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	multinomial	ASC,EX_cerebellum_granule	2	3	6	2	32.30046716040508	0.8686833121020641	1	0.3513200815513354	0.45592487275681615	True	inf	[[-0.2583369251704024]]	0.2583369251704024	50	0.6470588235294118	True	0.7874100736759545	2	0.45592487275681615	True
ENSMUSG00000025422.11:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000025422.11	ENSMUSG00000025422.11:B1	ENSMUSG00000025422.11:B1	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_midbrain	2	3	6	2	16.65459841267276	0.6657639369118726	1	0.4145324014551742	0.4562623908733609	True	inf	[[-0.4298257017389509]]	0.4298257017389509	50	0.2745098039215686	True	0.7876261384350197	0	0.4562623908733609	True
ENSMUSG00000048078.17:B4|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000048078.17	ENSMUSG00000048078.17:B4	ENSMUSG00000048078.17:B4	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	10	20	2	22.7623821529817	0.823810826818999	1	0.3640683204853489	0.457618437900128	True	inf	[[-0.17474796668039205]]	0.174747966680392	50	0.5294117647058824	True	0.7892928941602031	1	0.457618437900128	True
ENSMUSG00000020827.19:B4|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000020827.19	ENSMUSG00000020827.19:B4	ENSMUSG00000020827.19:B4	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	3	6	2	16.290287400604328	0.6643184895127092	1	0.4150394812610267	0.45765364682967546	True	inf	[[-0.47590208594956845]]	0.4759020859495684	50	0.1568627450980392	True	0.7892928941602031	0	0.45765364682967546	True
ENSMUSG00000027894.15:B1|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000027894.15	ENSMUSG00000027894.15:B1	ENSMUSG00000027894.15:B1,ENSMUSG00000027894.15:B2	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	4	8	2	30.405155095851438	0.8628315900480175	1	0.3529475025955508	0.458409997849411	True	inf	[[-0.3851097253125302]]	0.3851097253125302	50	0.8823529411764706	True	0.7902297870876875	2	0.458409997849411	True
ENSMUSG00000053550.14:B1|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000053550.14	ENSMUSG00000053550.14:B1	ENSMUSG00000053550.14:B1,ENSMUSG00000053550.14:B2	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	13	26	2	34.710758955252004	0.8585935929327206	1	0.3541325640679782	0.4593180243255514	True	inf	[[0.12525221087319027]]	0.1252522108731902	50	0.6274509803921569	True	0.7914271534382643	2	0.4593180243255514	True
ENSMUSG00000029478.17:B3|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000029478.17	ENSMUSG00000029478.17:B3	ENSMUSG00000029478.17:B3,ENSMUSG00000029478.17:B5	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	18	36	2	68.28423793781035	1.0059673234432012	1	0.3158708856379923	0.4598023410667975	True	inf	[[0.12523827522831327]]	0.1252382752283132	50	0.392156862745098	True	0.7914467222535683	3	0.4598023410667975	True
ENSMUSG00000021244.16:B3|EX_cerebellum_granule_vs_INH_migrating_interneuron	ENSMUSG00000021244.16	ENSMUSG00000021244.16:B3	ENSMUSG00000021244.16:B3	EX_cerebellum_granule_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_migrating_interneuron	2	5	10	2	18.946577237316102	0.6575512338641261	1	0.4174257832016763	0.4599144377586867	True	59.28726911457928	[[-0.277360146098044]]	0.277360146098044	50	0.6078431372549019	True	0.7914467222535683	0	0.4599144377586867	True
ENSMUSG00000031540.15:B3|ASC_vs_EX_cortical	ENSMUSG00000031540.15	ENSMUSG00000031540.15:B3	ENSMUSG00000031540.15:B3	ASC_vs_EX_cortical	paired_dirichlet_multinomial	multinomial	ASC,EX_cortical	2	8	16	2	25.41215783999216	0.8108108429599383	1	0.3678806332833716	0.4607682458386684	True	inf	[[0.24124108917128886]]	0.2412410891712888	50	0.0980392156862745	True	0.7914467222535683	1	0.4607682458386684	True
ENSMUSG00000028248.16:B2|EX_hippocampus_pyramidal_vs_INH_medium_spiny	ENSMUSG00000028248.16	ENSMUSG00000028248.16:B2	ENSMUSG00000028248.16:B2	EX_hippocampus_pyramidal_vs_INH_medium_spiny	paired_dirichlet_multinomial	dirichlet_multinomial	EX_hippocampus_pyramidal,INH_medium_spiny	2	5	10	2	31.749049008784908	0.8496838754438159	1	0.3566417832455038	0.4607995412076752	True	17.277881673190013	[[-0.3968366625395174]]	0.3968366625395174	50	0.5490196078431373	True	0.7914467222535683	2	0.4607995412076752	True
ENSMUSG00000063077.16:B2|EX_hippocampus_granule_vs_INH_migrating_interneuron	ENSMUSG00000063077.16	ENSMUSG00000063077.16:B2	ENSMUSG00000063077.16:B2,ENSMUSG00000063077.16:B3	EX_hippocampus_granule_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_hippocampus_granule,INH_migrating_interneuron	2	7	14	2	24.564474671103397	0.8099623088324392	1	0.3681313943323131	0.46094750320102434	True	inf	[[-0.24649290066567697]]	0.2464929006656769	50	0.2156862745098039	True	0.7914467222535683	1	0.46094750320102434	True
ENSMUSG00000057738.15:B3|ASC_vs_EX_cortical	ENSMUSG00000057738.15	ENSMUSG00000057738.15:B3	ENSMUSG00000057738.15:B3	ASC_vs_EX_cortical	paired_dirichlet_multinomial	multinomial	ASC,EX_cortical	2	4	8	2	53.070854816260045	1.0026875722244313	1	0.3166610667747452	0.46099390201163526	True	inf	[[-0.3110309190185049]]	0.3110309190185049	50	0.196078431372549	True	0.7914467222535683	3	0.46099390201163526	True
ENSMUSG00000029516.20:B4|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000029516.20	ENSMUSG00000029516.20:B4	ENSMUSG00000029516.20:B4	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_migrating_interneuron	2	36	72	3	7.833661624310222	0.1311876833592578	2	0.9365111588557798	0.46103692558460285	True	inf	[[-0.06958136822827077, -0.056182815115517794]]	0.0894319602760817	50	0.0196078431372549	True	0.7914467222535683	0	0.46103692558460285	True
ENSMUSG00000039103.13:B1|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000039103.13	ENSMUSG00000039103.13:B1	ENSMUSG00000039103.13:B1	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	3	6	3	0.1251327080375134	0.1311727214942175	2	0.9365181648587692	0.46103692558460285	True	inf	[[-0.9336288464826208, -2.4097757611787873]]	2.584314617485509	50	0.1764705882352941	True	0.7914467222535683	0	0.46103692558460285	True
ENSMUSG00000028248.16:B2|INH_midbrain_vs_ODC	ENSMUSG00000028248.16	ENSMUSG00000028248.16:B2	ENSMUSG00000028248.16:B2	INH_midbrain_vs_ODC	paired_dirichlet_multinomial	dirichlet_multinomial	INH_midbrain,ODC	2	4	8	2	33.196066174225024	0.8466070427566024	1	0.3575139643065576	0.46144471791440655	True	65.78517456725895	[[0.3529547691610874]]	0.3529547691610874	50	0.7647058823529411	True	0.7917168083868403	2	0.46144471791440655	True
ENSMUSG00000023235.15:B2|EX_cortical_vs_INH_midbrain	ENSMUSG00000023235.15	ENSMUSG00000023235.15:B2	ENSMUSG00000023235.15:B2	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	7	14	3	25.685305989750557	0.4516343183146318	2	0.7978639704505865	0.4616212890324565	True	inf	[[-0.008230227257831974, -0.15689385743551373]]	0.1571095768618541	50	0.0196078431372549	True	0.7917168083868403	1	0.4616212890324565	True
ENSMUSG00000031425.16:B1|EX_cortical_vs_ODC	ENSMUSG00000031425.16	ENSMUSG00000031425.16:B1	ENSMUSG00000031425.16:B1,ENSMUSG00000031425.16:B2,ENSMUSG00000031425.16:B3	EX_cortical_vs_ODC	paired_dirichlet_multinomial	multinomial	EX_cortical,ODC	2	7	14	2	144.11970315198715	0.9922133741665676	1	0.3192020075763589	0.46253592205789584	True	inf	[[0.10822057392318435]]	0.1082205739231843	50	0.3529411764705882	True	0.7926827305625046	3	0.46253592205789584	True
ENSMUSG00000024109.19:B2|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000024109.19	ENSMUSG00000024109.19:B2	ENSMUSG00000024109.19:B2	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_midbrain	2	9	18	2	21.66703473665752	0.8046182859826558	1	0.3697161550189671	0.4626120358514725	True	inf	[[0.1892071107994129]]	0.1892071107994129	50	0.4117647058823529	True	0.7926827305625046	1	0.4626120358514725	True
ENSMUSG00000096054.4:B1|EX_cortical_vs_PER	ENSMUSG00000096054.4	ENSMUSG00000096054.4:B1	ENSMUSG00000096054.4:B1	EX_cortical_vs_PER	paired_dirichlet_multinomial	multinomial	EX_cortical,PER	2	3	6	3	66.14896430630026	0.6565687724928466	2	0.7201581874971772	0.46324207936019685	True	inf	[[-0.1961827878118805, 0.016699475239294607]]	0.1968922515156682	50	0.1568627450980392	True	0.7931782890746645	3	0.46324207936019685	True
ENSMUSG00000024109.19:B2|ASC_vs_EX_cerebellum_granule	ENSMUSG00000024109.19	ENSMUSG00000024109.19:B2	ENSMUSG00000024109.19:B2	ASC_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	multinomial	ASC,EX_cerebellum_granule	2	13	26	2	25.65192374086987	0.7985848245375564	1	0.3715168207956398	0.4633290653008963	True	inf	[[0.13565680222970175]]	0.1356568022297017	50	0.4313725490196078	True	0.7931782890746645	1	0.4633290653008963	True
ENSMUSG00000029580.15:B1|END_vs_EX_cerebellum_granule	ENSMUSG00000029580.15	ENSMUSG00000029580.15:B1	ENSMUSG00000029580.15:B1,ENSMUSG00000029580.15:B2,ENSMUSG00000029580.15:B3	END_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	multinomial	END,EX_cerebellum_granule	2	3	6	2	52.97847229637204	0.9857985101307348	1	0.3207714279753756	0.4637508469428284	True	inf	[[-0.2318459260535192]]	0.2318459260535192	50	0.8627450980392157	True	0.7935339826783608	3	0.4637508469428284	True
ENSMUSG00000063870.13:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000063870.13	ENSMUSG00000063870.13:B1	ENSMUSG00000063870.13:B1,ENSMUSG00000063870.13:B2	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_midbrain	2	6	12	2	27.84269344523281	0.7910059895062886	1	0.3737961096316936	0.4647631241997439	True	inf	[[0.33186136095706137]]	0.3318613609570613	50	0.4313725490196078	True	0.7939624107603356	1	0.4647631241997439	True
ENSMUSG00000029580.15:B1|EX_cerebellum_granule_vs_INH_medium_spiny	ENSMUSG00000029580.15	ENSMUSG00000029580.15:B1	ENSMUSG00000029580.15:B1,ENSMUSG00000029580.15:B2,ENSMUSG00000029580.15:B3	EX_cerebellum_granule_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,INH_medium_spiny	2	11	22	2	54.71013699660043	0.9831147954541848	1	0.3214310213149617	0.4648489521272867	True	inf	[[0.11329488428221067]]	0.1132948842822106	50	0.3137254901960784	True	0.7939624107603356	3	0.4648489521272867	True
ENSMUSG00000034656.19:B3|EX_cortical_vs_EX_hippocampus_pyramidal	ENSMUSG00000034656.19	ENSMUSG00000034656.19:B3	ENSMUSG00000034656.19:B3	EX_cortical_vs_EX_hippocampus_pyramidal	paired_dirichlet_multinomial	multinomial	EX_cortical,EX_hippocampus_pyramidal	2	3	6	2	47.2826419639394	0.9794866311497116	1	0.3223255815289246	0.46512931940842506	True	inf	[[-0.4097469290057575]]	0.4097469290057575	50	1.0	True	0.7939624107603356	3	0.46512931940842506	True
ENSMUSG00000033768.18:B2|ASC_vs_INH_midbrain	ENSMUSG00000033768.18	ENSMUSG00000033768.18:B2	ENSMUSG00000033768.18:B2	ASC_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	ASC,INH_midbrain	2	7	14	2	14.4665500057888	0.6465969486907852	1	0.4213319931739556	0.4652707731904977	True	inf	[[0.25591325862142394]]	0.2559132586214239	50	0.2352941176470588	True	0.7939624107603356	0	0.4652707731904977	True
