comparison	method	gene_id	fold0_p_value	fold1_p_value	conjunction_p_value	conjunction_q_value	shared_block_tests
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000039852	5.28741858560971e-05	0.9995600330426132	0.9995600330426132	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000039943	3.610798160528469e-07	1.4609517200633497e-06	1.4609517200633497e-06	8.888479372486261e-06	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000039953	0.1196327509825185	0.7098659406486767	0.7098659406486767	0.8354021741657377	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000039959	0.5827529655389634	0.0052943333193128	0.5827529655389634	0.7386732746747166	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000039967	0.6703002117572396	1.6125139230982797e-15	0.6703002117572396	0.8141496794306476	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040003	3.835186845235144e-08	4.863110018549436e-10	3.835186845235144e-08	2.7766752759502445e-07	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040035	1.1382946365341348e-05	0.3169862100181924	0.3169862100181924	0.4831537180066764	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040037	0.0555489315495142	0.0033119638163651	0.0555489315495142	0.12077305237792277	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040044	0.0713057638893047	0.7062508885760028	0.7062508885760028	0.8343159978650742	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040054	1.6414578045031802e-10	0.0064864998328465	0.0064864998328465	0.019326032423789573	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040097	0.1942111536537848	0.0012510847727868	0.1942111536537848	0.33638486900799086	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040111	2.5918202206854643e-18	0.03290613064407315	0.03290613064407315	0.07685173737519019	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040183	4.4046080811522564e-23	0.01692533404241	0.01692533404241	0.04532397787589733	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040225	6.438639583989323e-06	0.0800751295324586	0.0800751295324586	0.16330815149718317	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040249	3.711294974276998e-13	0.0622999690621903	0.0622999690621903	0.13278121399266188	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040268	7.150224465575123e-32	1.70780584266719e-11	1.70780584266719e-11	1.8183109266044788e-10	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040270	7.030912625837996e-24	1.4120237858364489e-27	7.030912625837996e-24	2.8279893006148383e-22	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040276	1.2163119316892542e-23	0.000684588898186	0.000684588898186	0.0027233096828937586	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040455	0.4785404374716726	0.0355534880580862	0.4785404374716726	0.6561804483513086	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040462	0.6658358362868921	0.02601728912105	0.6658358362868921	0.8116471315860613	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040479	0.0165133053007373	0.0387422068862623	0.0387422068862623	0.08792902127164234	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040481	0.0080508017003287	0.0093334459475129	0.0093334459475129	0.027138212313250365	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040537	0.0702493532027329	0.0005076974100122	0.0702493532027329	0.14490179976860004	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040640	0.0032858917675465	0.0032766754188171	0.0032858917675465	0.010620471605819937	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040724	5.474565727139897e-28	0.1250810328158249	0.1250810328158249	0.23582986395483652	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040761	1.6505499645988528e-06	4.836628541915463e-09	1.6505499645988528e-06	9.829614675812138e-06	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040785	2.6903498619106645e-32	6.539773113603505e-18	6.539773113603505e-18	1.4347865861360416e-16	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040797	3.2377975421332503e-09	0.0166794724580569	0.0166794724580569	0.04496383800137146	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040860	3.4384379914803496e-12	3.167689847851357e-07	3.167689847851357e-07	2.0661328376976418e-06	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040867	0.3606995964856613	0.0065841796807302	0.3606995964856613	0.5297089408836081	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040907	0.1007125952411363	0.6977832881245469	0.6977832881245469	0.8333284147500809	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040940	5.50930463147068e-15	2.642062698638019e-34	5.50930463147068e-15	8.140278679968924e-14	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000040943	0.1211045573218869	0.0022467907053753	0.1211045573218869	0.2307360513185424	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041020	0.0027854361317772	0.0142774783890636	0.0142774783890636	0.03960495920950976	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041119	3.058230779718246e-11	0.0002451096648062	0.0002451096648062	0.001031740682091214	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041164	0.0253584734438572	0.6566206729384291	0.6566206729384291	0.8083246021544367	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041180	0.0196899754199463	0.0483593773954926	0.0483593773954926	0.10772981302872812	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041216	0.0223802283086442	2.651271486817757e-05	0.0223802283086442	0.057255425072291165	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041268	0.0194894090805865	0.5285803457780472	0.5285803457780472	0.7009014108851762	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041351	2.140347496336828e-11	0.0101073722607235	0.0101073722607235	0.029154332736110813	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041362	8.965765665989817e-06	0.2129226131386787	0.2129226131386787	0.3565003315786392	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041444	0.0014781660061804	0.7348700359090298	0.7348700359090298	0.8551619442735018	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041607	1.3320291282195226e-22	2.6509583573145124e-06	2.6509583573145124e-06	1.5354350805565656e-05	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041609	2.6132566977750014e-08	1.0608614074825258e-44	2.6132566977750014e-08	1.950513246586702e-07	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041645	7.593008391147246e-08	0.0163598088203477	0.0163598088203477	0.044528201450871184	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041757	0.0993831841000447	0.898272927891015	0.898272927891015	0.9620556209957024	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041771	3.731377967172032e-06	1.9436236823768122e-59	3.731377967172032e-06	2.110560662681681e-05	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041836	8.352748270461129e-16	3.058710595998845e-21	8.352748270461129e-16	1.4063697087939203e-14	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041852	0.0283914540129006	0.1563302201169259	0.1563302201169259	0.2829576984116359	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000041936	0.5674281330874553	0.6904385317800953	0.6904385317800953	0.8296644468474985	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000042133	0.0142412657157587	0.2736923925852403	0.2736923925852403	0.4332357718224139	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000042182	5.806782206077404e-36	0.2031294886685224	0.2031294886685224	0.34563968182551214	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000042197	0.0458985962793492	0.1385877422926426	0.1385877422926426	0.25727570620480317	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000042249	0.9185949583321412	0.775486769913319	0.9185949583321412	0.9737375546595465	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000042388	0.3657892933553218	0.3615477047700842	0.3657892933553218	0.5342794597765749	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000042548	0.0005282322392755	0.1258233803423009	0.1258233803423009	0.23600032996846074	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000042699	5.83537980686036e-44	0.1229993505462522	0.1229993505462522	0.23311918794630002	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000042700	0.0028716764770059	0.0032443692693354	0.0032443692693354	0.010533288569501479	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000043384	5.002942438781854e-06	0.1220055962402799	0.1220055962402799	0.23184265532273662	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000043635	2.0442952665599825e-22	2.0083811773493442e-52	2.0442952665599825e-22	7.047951299949653e-21	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000043733	6.177733794656633e-10	3.3056272353213746e-12	6.177733794656633e-10	5.3887702016041e-09	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000043962	6.857028645451538e-13	0.1049152268673999	0.1049152268673999	0.2041898501397783	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000044288	1.1025146275179408e-26	0.0141760398148605	0.0141760398148605	0.03947481856138078	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000044308	0.9542462056317648	0.0035015812815959	0.9542462056317648	0.9946070652564604	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000044676	0.5786458370699813	0.3760046529602273	0.5786458370699813	0.7386732746747166	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045038	0.1138957939965505	0.185145939756504	0.185145939756504	0.32456576364094164	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045071	7.50506465306135e-07	6.031846002924552e-14	7.50506465306135e-07	4.724927659840363e-06	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045095	0.9860302900279956	0.493682938077128	0.9860302900279956	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045103	5.594131040497827e-11	2.2051686150640516e-36	5.594131040497827e-11	5.473176855838414e-10	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045114	0.1625793616200971	0.394920547856914	0.394920547856914	0.565064183099616	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045201	0.5557833470386255	0.8597490014008293	0.8597490014008293	0.9462069169064129	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045482	5.219146256974353e-38	0.0022099320914942	0.0022099320914942	0.0076190039725800044	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045515	5.080141477347112e-24	4.568542964113975e-36	5.080141477347112e-24	2.1635426056466524e-22	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045962	3.318304367755532e-20	3.5646907992169924e-24	3.318304367755532e-20	8.897971712055576e-19	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000045983	1.6591798187632935e-19	1.2738608378234594e-15	1.2738608378234594e-15	2.0495005479648548e-14	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000046314	7.804888682190594e-58	0.2082675159330891	0.2082675159330891	0.35066437566408487	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000046709	1.6621858470750137e-12	4.3453842316840274e-11	4.3453842316840274e-11	4.309668744848268e-10	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000047126	9.73670214453702e-07	0.9973079649956568	0.9973079649956568	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000047495	0.10359069373947419	0.2011861000621632	0.2011861000621632	0.3448959874888839	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000047907	0.0898947484984566	0.167282567131668	0.167282567131668	0.29684455540031285	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000047976	0.6502385811618483	0.2120057901157196	0.6502385811618483	0.8019978411604398	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000048078	0.000112452703526	0.4268923438538301	0.4268923438538301	0.6036524549808067	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000048271	0.9765036866479094	0.011200208586949	0.9765036866479094	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000048814	0.0268232222824526	0.1314182904265188	0.1314182904265188	0.24522382028041137	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049044	2.5976982794072056e-15	0.0170277927931548	0.0170277927931548	0.04532397787589733	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049100	0.003350264177849	0.1083264284182043	0.1083264284182043	0.2097014282748126	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049122	1.1586127562747033e-37	0.0027297192513642	0.0027297192513642	0.009166554698741832	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049252	1.4326179857375137e-06	0.0001311461389123	0.0001311461389123	0.0005934362785781574	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049336	4.5686919095309557e-07	8.479236085939579e-05	8.479236085939579e-05	0.0003960623823367907	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049550	0.3319984463088226	0.5878146707067846	0.5878146707067846	0.7427187113293404	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049583	0.0467112357263949	0.217168137149859	0.217168137149859	0.3606186497626099	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049807	0.0002688399330829	0.9813490626039184	0.9813490626039184	1.0	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000049985	0.6187807599059502	0.00015292313615	0.6187807599059502	0.7730229934266476	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000050199	3.0716535836547405e-26	1.121537214721071e-21	1.121537214721071e-21	3.247971773832222e-20	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000050334	0.0002920105796692	0.0030324494673206	0.0030324494673206	0.010025084083744815	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000050711	0.187460146839545	0.8335921263392901	0.8335921263392901	0.9371439432758479	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000050812	1.6313678646657934e-48	0.0002598284769575	0.0002598284769575	0.0010811253868806322	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000050965	0.1909791252455079	0.1936930164724671	0.1936930164724671	0.33638486900799086	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000051149	5.0389576365186505e-27	0.7335057487744138	0.7335057487744138	0.8551619442735018	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000051177	0.1579725086313614	0.0006989911696479	0.1579725086313614	0.2852171976286924	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000051391	0.0566901640528137	6.6146629810103e-10	0.0566901640528137	0.12251844410220035	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000051527	1.7748215015812427e-09	0.0115036695469903	0.0115036695469903	0.03289266097926006	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000051586	6.3913329611224455e-12	3.976486243130095e-05	3.976486243130095e-05	0.00019321986845813346	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000051674	0.2797379237179365	9.713103344459876e-08	0.2797379237179365	0.4400237602492832	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000051790	0.7358644907215355	0.173629912693819	0.7358644907215355	0.8551619442735018	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000052105	0.85344160243011	0.0345111201975475	0.85344160243011	0.9462069169064129	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000052512	0.0121725599678266	0.0216257303069503	0.0216257303069503	0.05552137851855326	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000052572	3.972901712785838e-11	0.029648770142417097	0.029648770142417097	0.07014937772258162	948
Isoform-space EC GLMM vs Estimate-once path Wald	Estimate-once path Wald	ENSMUSG00000052727	5.827660073951281e-13	0.1883620592411397	0.1883620592411397	0.329406113262283	948
