test_id	null_type	replicates	observed_statistic	empirical_p_value
ENSMUSG00000003038.16:B2	wild_cluster	32	600.8248802330049	0.06060606060606061
ENSMUSG00000003038.16:B3	label_permutation	32	27.32521191211324	0.36363636363636365
ENSMUSG00000003038.16:B3	wild_cluster	32	27.32521191211324	0.12121212121212122
ENSMUSG00000003062.14:B1	label_permutation	32	603345.4627333775	0.21212121212121213
ENSMUSG00000003062.14:B1	wild_cluster	32	603345.4627333775	0.8787878787878788
ENSMUSG00000003062.14:B2	label_permutation	32	140.70615255475073	0.6363636363636364
ENSMUSG00000003062.14:B2	wild_cluster	32	140.70615255475073	0.48484848484848486
ENSMUSG00000003062.14:B4	label_permutation	32	1094285.4667803291	0.6363636363636364
ENSMUSG00000003062.14:B4	wild_cluster	32	1094285.4667803291	0.18181818181818182
ENSMUSG00000003068.18:B1	label_permutation	32	3.3504635793611484	0.5454545454545454
ENSMUSG00000003068.18:B1	wild_cluster	32	3.3504635793611484	0.48484848484848486
ENSMUSG00000003119.15:B1	label_permutation	32	511.3836529092523	0.5757575757575758
ENSMUSG00000003119.15:B1	wild_cluster	32	511.3836529092523	0.6363636363636364
ENSMUSG00000003131.8:B1	label_permutation	32	0.5097189617402641	0.8787878787878788
ENSMUSG00000003131.8:B1	wild_cluster	32	0.5097189617402641	0.8787878787878788
ENSMUSG00000003134.11:B1	label_permutation	32	2.0245888025841268	0.7878787878787878
ENSMUSG00000003134.11:B1	wild_cluster	32	2.0245888025841268	0.9393939393939394
ENSMUSG00000003154.16:B1	label_permutation	32	8.18781862287462	0.696969696969697
ENSMUSG00000003154.16:B1	wild_cluster	32	8.18781862287462	0.7575757575757576
ENSMUSG00000003233.13:B1	label_permutation	32	79.52044732723255	0.5151515151515151
ENSMUSG00000003233.13:B1	wild_cluster	32	79.52044732723255	0.06060606060606061
ENSMUSG00000003233.13:B2	label_permutation	32	0.616104525341719	0.696969696969697
ENSMUSG00000003233.13:B2	wild_cluster	32	0.616104525341719	0.696969696969697
ENSMUSG00000003279.18:B1	label_permutation	32	376.9238542594021	0.36363636363636365
ENSMUSG00000003279.18:B1	wild_cluster	32	376.9238542594021	0.06060606060606061
ENSMUSG00000003345.17:B1	label_permutation	32	2.836585409138876	0.5454545454545454
ENSMUSG00000003345.17:B1	wild_cluster	32	2.836585409138876	0.42424242424242425
ENSMUSG00000003352.15:B1	label_permutation	32	504.1865117352479	0.12121212121212122
ENSMUSG00000003352.15:B1	wild_cluster	32	504.1865117352479	0.24242424242424243
ENSMUSG00000003363.16:B1	label_permutation	32	67.40042381105596	0.36363636363636365
ENSMUSG00000003363.16:B1	wild_cluster	32	67.40042381105596	0.15151515151515152
ENSMUSG00000003402.15:B1	label_permutation	32	7.097155773221225	1.0
ENSMUSG00000003402.15:B1	wild_cluster	32	7.097155773221225	0.8787878787878788
ENSMUSG00000003452.16:B1	label_permutation	32	14692.019682802404	0.15151515151515152
ENSMUSG00000003452.16:B1	wild_cluster	32	14692.019682802404	0.030303030303030304
ENSMUSG00000003534.18:B2	label_permutation	32	6.656163729126646	0.21212121212121213
ENSMUSG00000003534.18:B2	wild_cluster	32	6.656163729126646	0.06060606060606061
ENSMUSG00000003534.18:B3	label_permutation	32	99498.800570979	0.3333333333333333
ENSMUSG00000003534.18:B3	wild_cluster	32	99498.800570979	0.12121212121212122
ENSMUSG00000003731.14:B1	label_permutation	32	39.054456796786106	0.5454545454545454
ENSMUSG00000003731.14:B1	wild_cluster	32	39.054456796786106	0.5757575757575758
ENSMUSG00000003762.14:B1	label_permutation	32	15.04844722397371	0.12121212121212122
ENSMUSG00000003762.14:B1	wild_cluster	32	15.04844722397371	0.06060606060606061
ENSMUSG00000003778.15:B1	label_permutation	32	9.703753435992825	0.6363636363636364
ENSMUSG00000003778.15:B1	wild_cluster	32	9.703753435992825	0.2727272727272727
ENSMUSG00000003808.19:B1	label_permutation	32	27.564843871599624	0.8484848484848485
ENSMUSG00000003808.19:B1	wild_cluster	32	27.564843871599624	0.30303030303030304
ENSMUSG00000003810.15:B2	label_permutation	32	952.0700976615364	0.3333333333333333
ENSMUSG00000003810.15:B2	wild_cluster	32	952.0700976615364	0.6666666666666666
ENSMUSG00000003847.17:B1	label_permutation	32	1349.8504639771638	0.18181818181818182
ENSMUSG00000003847.17:B1	wild_cluster	32	1349.8504639771638	0.030303030303030304
ENSMUSG00000003863.19:B1	label_permutation	32	-32405.16799102757	0.8787878787878788
ENSMUSG00000003863.19:B1	wild_cluster	32	-32405.16799102757	1.0
ENSMUSG00000003865.17:B1	label_permutation	32	4.8787543098997	0.6060606060606061
ENSMUSG00000003865.17:B1	wild_cluster	32	4.8787543098997	0.5454545454545454
ENSMUSG00000003948.18:B1	label_permutation	32	9967.099286892628	0.5454545454545454
