event	subject	cell_type	primer	spliced_umis
Ntrk2	F_2	INH_migrating_interneuron	poly(dT)	15
Ntrk2	F_2	INH_migrating_interneuron	random hexamer	3
Ntrk2	F_2	ODC	random hexamer	1
Ntrk2	F_3	ASC	poly(dT)	6
Ntrk2	F_3	ASC	random hexamer	12
Ntrk2	F_3	EX_cerebellum_granule	poly(dT)	6
Ntrk2	F_3	EX_cortical	poly(dT)	4
Ntrk2	F_3	EX_cortical	random hexamer	6
Ntrk2	F_3	INH_midbrain	poly(dT)	3
Ntrk2	F_3	INH_migrating_interneuron	poly(dT)	1
Ntrk2	F_3	ODC	random hexamer	1
Ntrk2	F_4	ASC	poly(dT)	15
Ntrk2	F_4	ASC	random hexamer	22
Ntrk2	F_4	EX_cerebellum_granule	poly(dT)	21
Ntrk2	F_4	EX_cerebellum_granule	random hexamer	10
Ntrk2	F_4	EX_cortical	poly(dT)	32
Ntrk2	F_4	EX_cortical	random hexamer	21
Ntrk2	F_4	EX_hippocampus_granule	poly(dT)	5
Ntrk2	F_4	EX_hippocampus_pyramidal	poly(dT)	3
Ntrk2	F_4	EX_thalamus	random hexamer	2
Ntrk2	F_4	INH_medium_spiny	poly(dT)	9
Ntrk2	F_4	INH_medium_spiny	random hexamer	10
Ntrk2	F_4	INH_midbrain	poly(dT)	8
Ntrk2	F_4	INH_midbrain	random hexamer	18
Ntrk2	F_4	INH_migrating_interneuron	poly(dT)	16
Ntrk2	F_4	INH_migrating_interneuron	random hexamer	9
Ntrk2	F_4	ODC	poly(dT)	2
Ntrk2	F_4	ODC	random hexamer	5
Ntrk2	F_5	ASC	poly(dT)	2
Ntrk2	F_5	ASC	random hexamer	5
Ntrk2	F_5	EX_cerebellum_granule	poly(dT)	10
Ntrk2	F_5	EX_cerebellum_granule	random hexamer	12
Ntrk2	F_5	EX_cortical	poly(dT)	34
Ntrk2	F_5	EX_cortical	random hexamer	11
Ntrk2	F_5	EX_hippocampus_granule	poly(dT)	4
Ntrk2	F_5	EX_hippocampus_granule	random hexamer	5
Ntrk2	F_5	EX_hippocampus_pyramidal	poly(dT)	2
Ntrk2	F_5	EX_hippocampus_pyramidal	random hexamer	1
Ntrk2	F_5	EX_thalamus	poly(dT)	1
Ntrk2	F_5	EX_thalamus	random hexamer	5
Ntrk2	F_5	INH_medium_spiny	poly(dT)	11
Ntrk2	F_5	INH_medium_spiny	random hexamer	3
Ntrk2	F_5	INH_midbrain	poly(dT)	6
Ntrk2	F_5	INH_midbrain	random hexamer	16
Ntrk2	F_5	INH_migrating_interneuron	poly(dT)	6
Ntrk2	F_5	INH_migrating_interneuron	random hexamer	4
Ntrk2	F_5	ODC	poly(dT)	7
Ntrk2	F_6	ASC	poly(dT)	2
Ntrk2	F_6	ASC	random hexamer	2
Ntrk2	F_6	EX_cerebellum_granule	poly(dT)	1
Ntrk2	F_6	EX_cortical	poly(dT)	7
Ntrk2	F_6	EX_cortical	random hexamer	17
Ntrk2	F_6	EX_hippocampus_granule	poly(dT)	1
Ntrk2	F_6	INH_medium_spiny	poly(dT)	11
Ntrk2	F_6	INH_medium_spiny	random hexamer	1
Ntrk2	F_6	INH_midbrain	poly(dT)	2
Ntrk2	F_6	INH_migrating_interneuron	random hexamer	2
Ntrk2	F_7	ASC	poly(dT)	7
Ntrk2	F_7	ASC	random hexamer	19
Ntrk2	F_7	EX_cerebellum_granule	poly(dT)	20
Ntrk2	F_7	EX_cerebellum_granule	random hexamer	18
Ntrk2	F_7	EX_cortical	poly(dT)	41
Ntrk2	F_7	EX_cortical	random hexamer	35
Ntrk2	F_7	EX_hippocampus_granule	random hexamer	1
Ntrk2	F_7	EX_hippocampus_pyramidal	poly(dT)	2
Ntrk2	F_7	EX_hippocampus_pyramidal	random hexamer	7
Ntrk2	F_7	EX_thalamus	poly(dT)	1
Ntrk2	F_7	INH_medium_spiny	poly(dT)	7
Ntrk2	F_7	INH_medium_spiny	random hexamer	6
Ntrk2	F_7	INH_midbrain	poly(dT)	4
Ntrk2	F_7	INH_midbrain	random hexamer	5
Ntrk2	F_7	INH_migrating_interneuron	poly(dT)	20
Ntrk2	F_7	INH_migrating_interneuron	random hexamer	31
Ntrk2	F_7	ODC	poly(dT)	7
Ntrk2	F_7	ODC	random hexamer	2
Ntrk2	F_8	ASC	random hexamer	5
Ntrk2	F_8	EX_cortical	poly(dT)	1
Ntrk2	F_8	EX_cortical	random hexamer	2
Ntrk2	F_8	EX_thalamus	random hexamer	2
Ntrk2	F_8	INH_midbrain	poly(dT)	1
Ntrk2	F_8	INH_migrating_interneuron	poly(dT)	2
Ntrk2	F_8	INH_migrating_interneuron	random hexamer	4
