zeta	test_id	block_id	gene_id	gene_name	event_type	level_a	level_b	n_paths	n_mappable_paths	n_mapped_transcripts	mapping_complete	original_effect_norm	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	replicate_1_cosine	replicate_2_cosine	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication	test_statistic	test_p_value	test_raw_p_value
256.0	ENSMUSG00000010086.18:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000010086.18:B3	ENSMUSG00000010086.18	ENSMUSG00000010086.18	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.0311028372777191	0.1580456172604485	0.0049156671161084	1.0	True	0.00875722353919	0.0047073533891771	1.0	0.9999999999999998	True	90.66	30.66	0.0548156267707589	[29, 3]	[133, 36]	[42, 18]	[20, 9]	0.1084990891331718	False	32.75181282728579	0.0003905944848058	0.0001189861867593
256.0	ENSMUSG00000040785.20:B1|cell_type|EX_cerebellum_granule|INH_medium_spiny	ENSMUSG00000040785.20:B1	ENSMUSG00000040785.20	ENSMUSG00000040785.20	local path	EX_cerebellum_granule	INH_medium_spiny	4	4	4	True	0.0717964217053854	0.0758616426005148	-0.0046809982547893	-0.8594357940631563	False	0.013170221619633	-0.0007493644109028	0.3901192636599218	-0.5986926014264738	False	200.04	3.88	1.2608777040587612e-05	[3, 0, 0, 0]	[129, 0, 66, 0]	[306, 46, 133, 0]	[188, 0, 92, 0]	5.350588043053784e-05	False	46.0691854854809	0.0004251474730297	0.0002933959962919
256.0	ENSMUSG00000022961.19:B3|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000022961.19:B3	ENSMUSG00000022961.19	ENSMUSG00000022961.19	local path	ASC	EX_cerebellum_granule	4	4	4	True	0.1782720116505107	0.1091035726886562	-0.0034257471217162	-0.1761299306862077	False	0.0207772565629971	-0.0066192088105429	0.3851606298446171	-0.2695874536883565	False	219.12000000000003	10.42	0.0278602828512355	[12, 56, 17, 22]	[29, 145, 54, 31]	[0, 7, 0, 2]	[21, 108, 30, 49]	0.0612410645608199	False	145.68338849790288	0.0004251474730297	0.0003024709380028
256.0	ENSMUSG00000040785.20:B1|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000040785.20:B1	ENSMUSG00000040785.20	ENSMUSG00000040785.20	local path	ASC	EX_cerebellum_granule	4	4	4	True	0.0367128454649125	0.2807489037888367	0.0040702525201422	0.3948982766382202	True	0.0122632393138173	0.0029042616705452	0.3980503128258079	0.4055651575231208	True	191.15	3.88	0.0001827935669796	[36, 0, 53, 1]	[52, 0, 48, 0]	[3, 0, 0, 0]	[129, 0, 66, 0]	0.0006631312366768	True	39.99429980404192	0.0004251474730297	0.0003191520205559
256.0	ENSMUSG00000061689.16:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000061689.16:B1	ENSMUSG00000061689.16	ENSMUSG00000061689.16	local path	EX_cerebellum_granule	EX_cortical	4	4	4	True	0.1025048963353236	0.0456977950041571	-0.0037243572277333	-0.7950811815961852	False	-0.0065225652601517	-0.0039848431363929	-0.781100938741823	-0.7960403326681993	False	83.08	7.5	0.293468634493376	[0, 7, 0, 0]	[0, 72, 3, 0]	[0, 297, 17, 1]	[0, 537, 40, 5]	0.4417394367374115	False	69.21100773522448	0.0004251474730297	0.0003192427530683
256.0	ENSMUSG00000033565.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000033565.19:B1	ENSMUSG00000033565.19	ENSMUSG00000033565.19	local path	EX_cortical	INH_medium_spiny	4	4	6	True	0.1051203376416718	0.1584438517806365	0.0113064144120923	0.6788327098170273	True	0.0039967645469018	0.0182832625099089	0.887791709691798	0.6522284348101641	True	216.15	94.24	0.0110468601937707	[36, 0, 5, 90]	[68, 0, 6, 230]	[37, 0, 3, 81]	[38, 0, 2, 52]	0.0278594061904305	True	98.61527082381234	0.0004251474730297	0.00038079708947
256.0	ENSMUSG00000096054.4:B1|cell_type|EX_cerebellum_granule|INH_medium_spiny	ENSMUSG00000096054.4:B1	ENSMUSG00000096054.4	ENSMUSG00000096054.4	local path	EX_cerebellum_granule	INH_medium_spiny	3	3	3	True	0.0397313795985762	0.1829547525742244	-0.0061779653392737	-0.8499005817049774	False	-0.0069871948683404	-0.0054948483304107	-0.8843696443829295	-0.8271430035494697	False	1704.1999999999998	95.0	1.3132660319946562e-31	[9, 83, 2]	[265, 2522, 82]	[156, 496, 33]	[212, 771, 33]	2.7573699866388412e-30	False	28.17513816356412	0.0004274113121527	0.000990489151234
256.0	ENSMUSG00000049336.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049336.17:B2	ENSMUSG00000049336.17	ENSMUSG00000049336.17	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.0144613068662812	0.0362912123534379	-0.0005248183583924	-1.0	False	-0.0019380037588366	0.0005120734352753	-1.0000000000000002	1.0	False	129.02	43.74	0.2243384747641504	[115, 12]	[299, 5]	[85, 0]	[41, 1]	0.3556377229299844	False	44.65640478053469	0.0004274783054759	0.0003196453741081
256.0	ENSMUSG00000038170.16:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000038170.16:B1	ENSMUSG00000038170.16	ENSMUSG00000038170.16	local path	EX_cerebellum_granule	EX_cortical	2	2	3	True	0.0061948965615665	0.3936430244370293	-0.0024385778185696	-1.0	False	NA	-0.002291301268554	NA	-0.9999999999999998	NA	22.05	0.0	0.0043413634395402	[0, 0]	[8, 13]	[10, 92]	[21, 132]	0.0124814198886782	False	41.40521094049432	0.0004274783054759	0.0003801279708525
256.0	ENSMUSG00000032503.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000032503.19:B1	ENSMUSG00000032503.19	ENSMUSG00000032503.19	local path	EX_cortical	INH_medium_spiny	6	6	7	True	0.3819708411691561	0.6637238291797487	0.1444401919285096	0.5697317673235142	True	0.1635875993237001	0.1310341185323905	0.681777651167861	0.4945071280264391	True	453.9	217.59	1.1773449100596816e-79	[29, 37, 39, 0, 8, 225]	[39, 0, 62, 0, 0, 400]	[17, 0, 144, 0, 4, 69]	[16, 0, 131, 2, 2, 64]	1.2308605877896672e-77	True	148.8558090674937	0.0004278990158322	3.514765510436084e-08
256.0	ENSMUSG00000006005.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000006005.19:B1	ENSMUSG00000006005.19	ENSMUSG00000006005.19	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0602500966369532	0.004561553687306	0.0002748340504748	1.0	True	0.0014097797022681	0.0007096140760189	1.0000000000000002	1.0	True	2002.86	856.6199999999999	0.7496171321060803	[104, 751]	[121, 1462]	[119, 1012]	[59, 810]	0.8917442068502	False	41.78431938306246	0.0004428915899808	0.0003905348681814
256.0	ENSMUSG00000028649.23:B3|cell_type|ASC|EX_cortical	ENSMUSG00000028649.23:B3	ENSMUSG00000028649.23	ENSMUSG00000028649.23	local path	ASC	EX_cortical	2	2	4	True	0.0935592814153025	0.5262987881320543	0.0492401364273795	1.0	True	NA	NA	NA	NA	NA	20.61	0.0	0.0035148646972371	[0, 0]	[0, 21]	[7, 0]	[0, 12]	0.0105537712841325	True	15.081449670611743	0.0004441483455474	0.000409014933185
256.0	ENSMUSG00000040249.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000040249.16:B1	ENSMUSG00000040249.16	ENSMUSG00000040249.16	local path	ASC	EX_cortical	2	2	2	True	0.0018116547622907	0.0181677510409522	3.291369269345368e-05	0.9999999999999998	True	-5.0745964103430834e-05	7.945703937694651e-05	-1.0	1.0	False	419.5	161.17000000000002	0.3510785728051949	[5, 155]	[12, 246]	[11, 199]	[6, 389]	0.5072115059371535	False	15.50333498039162	0.0004441483455474	0.000429875423804
256.0	ENSMUSG00000028137.10:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028137.10:B3	ENSMUSG00000028137.10	ENSMUSG00000028137.10	local path	EX_cortical	INH_medium_spiny	2	2	4	True	0.1030447217450141	0.1353381825688739	-0.0139458853642855	-1.0000000000000002	False	-0.0271099707077291	-0.0076916852727573	-1.0	-1.0	False	42.66	6.89	0.4873525306348191	[1, 5]	[13, 23]	[14, 18]	[4, 5]	0.6464306923068535	False	15.758245750670843	0.0004441483455474	0.0004755812623209
256.0	ENSMUSG00000022961.19:B1|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000022961.19:B1	ENSMUSG00000022961.19	ENSMUSG00000022961.19	local path	EX_cortical	EX_hippocampus_pyramidal	3	3	4	True	0.0747186838930621	0.2086022619061468	0.0061903053672225	0.3971584860020122	True	-0.0001590728223604	0.0064308272796971	-0.0779301510542292	0.3265560484686777	False	67.78	9.46	0.0082980508187178	[37, 187, 38]	[98, 304, 48]	[1, 6, 1]	[3, 51, 3]	0.0215412154436243	True	92.377612811607	0.0004495392222971	0.0003494849187846
256.0	ENSMUSG00000033981.15:B1|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	ENSMUSG00000033981.15	local path	ASC	EX_cerebellum_granule	2	2	2	True	0.1075650669956426	0.526922171162069	0.0566784186425374	1.0000000000000002	True	0.031871776780656	0.0584729610832038	1.0	1.0000000000000002	True	109.02	6.0	1.740984712156338e-09	[18, 11]	[89, 49]	[2, 3]	[26, 76]	1.118509731273625e-08	True	23.02803402298933	0.0004617871161394	0.0006054299008371
256.0	ENSMUSG00000055447.20:B4|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000055447.20:B4	ENSMUSG00000055447.20	ENSMUSG00000055447.20	local path	EX_cortical	INH_medium_spiny	2	2	5	True	0.0134176722327348	0.0893748350052933	-0.0011992022419557	-1.0	False	-0.002293625320857	-0.0002767676592365	-1.0000000000000002	-1.0	False	181.92	83.44	0.0611661495863658	[116, 6]	[142, 21]	[81, 17]	[71, 12]	0.1190204264370908	False	22.54791696569345	0.0004617871161394	0.0006257028176081
256.0	ENSMUSG00000024921.18:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000024921.18:B2	ENSMUSG00000024921.18	ENSMUSG00000024921.18	local path	EX_cerebellum_granule	EX_cortical	2	2	12	True	0.0272208470116841	0.0330217417839295	-0.0008988797811596	-1.0000000000000002	False	0.019203154775142	-0.002243619625091	1.0	-1.0	False	226.29	3.84	0.5113402038657622	[1, 2]	[166, 56]	[468, 148]	[686, 309]	0.6697508364984357	False	16.842896632922493	0.0004686767692548	0.0007297367623598
256.0	ENSMUSG00000033981.15:B1|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	ENSMUSG00000033981.15	local path	EX_cortical	EX_hippocampus_pyramidal	2	2	2	True	0.0171907135283919	0.1257458459702515	0.0021616608154598	1.0000000000000002	True	0.0026736433384329	0.0019716679192655	1.0	1.0000000000000002	True	824.6800000000001	247.86	1.1196268531219377e-07	[643, 1535]	[1475, 3016]	[45, 201]	[142, 434]	6.044933714038631e-07	True	30.82932367725262	0.000468713381767	0.0001377787206674
256.0	ENSMUSG00000033720.13:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000033720.13:B1	ENSMUSG00000033720.13	ENSMUSG00000033720.13	local path	EX_cortical	INH_medium_spiny	3	3	4	True	0.1242798109109616	0.1963047923976895	-0.010033613759841	-0.4112689222097409	False	0.0020460566551223	-0.0201244090893475	0.6847563166045921	-0.4560745032440693	False	94.0	41.0	0.0030725307328928	[0, 18, 128]	[1, 67, 97]	[1, 6, 46]	[1, 6, 34]	0.0093476464095946	False	20.41983855964516	0.0004749014579474	0.0011222999124645
256.0	ENSMUSG00000096054.4:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000096054.4:B1	ENSMUSG00000096054.4	ENSMUSG00000096054.4	local path	EX_cortical	EX_hippocampus_granule	3	3	3	True	0.0714892962036607	0.1980728804826586	0.0047590762397344	0.3360907990853252	True	-0.0027265746945287	0.0091106615726356	-0.5214463613402099	0.3398972684616563	False	983.01	274.55	2.942449165128368e-15	[221, 687, 9]	[341, 509, 23]	[81, 193, 0]	[91, 603, 13]	2.9424491651283685e-14	True	31.60520762052932	0.0005223916037422	0.0011472286803856
256.0	ENSMUSG00000013033.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000013033.17:B2	ENSMUSG00000013033.17	ENSMUSG00000013033.17	local path	EX_cortical	INH_medium_spiny	2	2	5	True	0.0374179345403183	0.0046442850010076	-0.0001737795521542	-1.0	False	0.00046569364442	-0.0005200969616178	1.0	-1.0	False	283.14	56.25	0.83210281621378	[548, 4]	[507, 0]	[56, 0]	[224, 2]	0.9685407273743392	False	29.83107180671369	0.0005250721974271	2.29116632129669e-05
256.0	ENSMUSG00000024921.18:B2|cell_type|ASC|EX_cortical	ENSMUSG00000024921.18:B2	ENSMUSG00000024921.18	ENSMUSG00000024921.18	local path	ASC	EX_cortical	2	2	12	True	0.0627222985501245	0.079821898962998	-0.005006612977595	-1.0	False	0.0338169315377376	-0.014399075177831	1.0	-1.0	False	215.99	36.11	0.0914809131733932	[13, 22]	[153, 26]	[468, 148]	[686, 309]	0.1707841723204582	False	27.81828957752208	0.0005250721974271	3.377659303405918e-05
256.0	ENSMUSG00000004110.18:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000004110.18:B1	ENSMUSG00000004110.18	ENSMUSG00000004110.18	local path	EX_cortical	EX_hippocampus_granule	2	2	2	True	0.0219943973992981	0.2676207518460063	0.0058861571684	1.0	True	0.0073382707873937	NA	1.0	NA	NA	22.95	9.42	0.021855345819985	[19, 63]	[0, 20]	[0, 9]	[0, 13]	0.0500670272768582	False	28.08389546919236	0.00055011552426	0.0001493003053085
256.0	ENSMUSG00000075318.14:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000075318.14:B2	ENSMUSG00000075318.14	ENSMUSG00000075318.14	local path	EX_cerebellum_granule	EX_cortical	2	2	3	True	0.0301242357867899	0.3123410253464446	0.009409034693424	1.0	True	NA	NA	NA	NA	NA	62.5	0.0	8.409702270090957e-07	[0, 0]	[0, 62]	[92, 231]	[0, 95]	4.223212930395022e-06	True	27.328558831682543	0.00055011552426	0.0001719806769749
256.0	ENSMUSG00000031865.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031865.17:B3	ENSMUSG00000031865.17	ENSMUSG00000031865.17	local path	EX_cortical	INH_medium_spiny	2	2	4	True	0.0010503820806325	0.0426961769109881	-4.484729913881935e-05	-1.0000000000000002	False	-0.0001515010919297	-8.000693487132587e-06	-1.0	-1.0	False	639.4	285.65	0.1404250151427641	[101, 237]	[207, 807]	[69, 284]	[56, 228]	0.2446799506275435	False	20.18290977217531	0.00055011552426	0.0005026788423371
256.0	ENSMUSG00000034731.12:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000034731.12:B2	ENSMUSG00000034731.12	ENSMUSG00000034731.12	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.0034830338148154	0.0073602851665774	2.5636122121873957e-05	1.0	True	-0.0001576493409862	0.0001556505851442	-1.0	1.0	False	90.6	23.51	1.0	[23, 0]	[64, 2]	[60, 2]	[47, 0]	1.0	False	19.934260448396387	0.000571537435702	0.0003103287468921
256.0	ENSMUSG00000028161.18:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000028161.18:B1	ENSMUSG00000028161.18	ENSMUSG00000028161.18	local path	EX_cerebellum_granule	EX_cortical	2	2	2	True	0.0389656764506601	0.0457363796654251	-0.0017821489720675	-1.0	False	0.0019620273456398	-0.0023272162529438	1.0000000000000002	-1.0	False	1883.0	68.0	6.725730641584936e-06	[63, 5]	[1596, 218]	[5172, 633]	[14871, 1260]	2.9297690294782863e-05	False	19.531551479641315	0.000571537435702	0.000334295144056
256.0	ENSMUSG00000040249.16:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000040249.16:B1	ENSMUSG00000040249.16	ENSMUSG00000040249.16	local path	EX_cerebellum_granule	EX_cortical	2	2	2	True	0.0056708294599788	0.0069330188924896	-3.931596778212027e-05	-0.9999999999999998	False	-0.0004200828726394	6.862941433470672e-05	-1.0	0.9999999999999998	False	125.17	5.0	0.9959137932815892	[0, 5]	[3, 117]	[11, 199]	[6, 389]	1.0	False	19.194210014779387	0.000571537435702	0.0003633945447885
256.0	ENSMUSG00000022892.12:B3|cell_type|EX_cortical|ODC	ENSMUSG00000022892.12:B3	ENSMUSG00000022892.12	ENSMUSG00000022892.12	local path	EX_cortical	ODC	2	2	5	True	0.0163067718733315	0.0326065379523186	0.0005317073759675	1.0	True	0.0009344693373445	0.0004306946974084	1.0	1.0	True	6328.280000000001	1655.5400000000002	5.3527876080900985e-08	[42, 1613]	[276, 4539]	[156, 2215]	[301, 3655]	2.9882066744192293e-07	True	19.753399227689066	0.0005873370139786	0.0004280131282391
256.0	ENSMUSG00000051391.10:B1|cell_type|ASC|EX_cortical	ENSMUSG00000051391.10:B1	ENSMUSG00000051391.10	ENSMUSG00000051391.10	local path	ASC	EX_cortical	2	2	2	True	0.0607648946940525	0.0180023698070046	0.001093912105566	1.0	True	-0.0002588389704593	0.001784548225872	-1.0	1.0	False	68.0	22.0	0.4908421750423964	[0, 22]	[1, 45]	[3, 993]	[1, 1027]	0.6503093332934976	False	19.332570981916668	0.0005873370139786	0.0004770678741681
256.0	ENSMUSG00000048271.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000048271.15:B1	ENSMUSG00000048271.15	ENSMUSG00000048271.15	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.070741596982506	0.0271494421003502	0.0019205948913628	1.0	True	0.0012527519638549	0.0024803216751172	1.0	1.0	True	1805.87	805.2	0.0088193252281203	[1178, 71]	[1338, 59]	[930, 69]	[750, 54]	0.0227915146344684	True	18.133209179682613	0.0005873370139786	0.0006279981304523
256.0	ENSMUSG00000033981.15:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	ENSMUSG00000033981.15	local path	EX_cerebellum_granule	EX_cortical	2	2	2	True	0.0408617302957103	0.0695895745097293	0.0028435504250097	1.0	True	-0.0070145178196127	0.0039680678571489	-1.0	1.0	False	109.02	6.0	0.3149361473318559	[2, 3]	[26, 76]	[643, 1535]	[1475, 3016]	0.4643289351687619	False	21.210940383641105	0.0006157161548526	0.0007533986389757
256.0	ENSMUSG00000027677.18:B1|cell_type|ASC|EX_cortical	ENSMUSG00000027677.18:B1	ENSMUSG00000027677.18	ENSMUSG00000027677.18	local path	ASC	EX_cortical	2	2	2	True	0.0164494985398013	0.0823402647514993	-0.0013544560647966	-1.0	False	0.0016346514501115	-0.0036612717172705	1.0000000000000002	-1.0000000000000002	False	76.38	19.22	0.1327073590744881	[17, 1]	[57, 0]	[91, 3]	[56, 10]	0.2344292825432585	False	26.200054352076112	0.0006249511756893	0.0002696674367619
256.0	ENSMUSG00000024921.18:B3|cell_type|ASC|EX_cortical	ENSMUSG00000024921.18:B3	ENSMUSG00000024921.18	ENSMUSG00000024921.18	local path	ASC	EX_cortical	4	4	5	True	0.0577691440297362	0.9008934334847776	0.0109044088550229	0.2095235157165895	True	-0.0018264292422835	0.0120368032742465	-0.1543467475968973	0.2036337531439669	False	82.08	6.54	1.8284020293938702e-38	[0, 0, 0, 6]	[0, 57, 0, 17]	[5, 8, 4, 92]	[2, 5, 8, 238]	5.3914418815460285e-37	True	35.44771413793786	0.0006377212095445	0.0005860436056182
256.0	ENSMUSG00000040785.20:B1|cell_type|EX_cortical|ODC	ENSMUSG00000040785.20:B1	ENSMUSG00000040785.20	ENSMUSG00000040785.20	local path	EX_cortical	ODC	4	4	4	True	0.106028009567083	0.5819527634500243	-0.0225260588174603	-0.3650706090378986	False	-0.0193062935173095	-0.0225871409383668	-0.4181587816106834	-0.3432302871561468	False	427.33	196.01	1.3647902756195805e-71	[332, 12, 138, 0]	[1047, 83, 99, 0]	[75, 3, 117, 0]	[100, 2, 124, 3]	1.1210777264017982e-69	False	85.2686202888153	0.0006377212095445	0.0006023005944689
256.0	ENSMUSG00000024462.18:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000024462.18:B1	ENSMUSG00000024462.18	ENSMUSG00000024462.18	local path	EX_cerebellum_granule	EX_cortical	4	4	4	True	0.1060901205519697	0.0571676262011544	0.0034119574175086	0.5625725017969391	True	0.0127530591417635	0.0033228756951156	0.7690635909785458	0.521461544237293	True	379.5	22.5	0.0258772026578561	[0, 22, 0, 0]	[10, 318, 11, 17]	[26, 762, 24, 65]	[30, 1479, 59, 164]	0.0576720601870825	False	68.44408226105722	0.0006377212095445	0.0006158474776035
256.0	ENSMUSG00000040276.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000040276.16:B1	ENSMUSG00000040276.16	ENSMUSG00000040276.16	local path	EX_cortical	INH_medium_spiny	4	4	4	True	0.0931220777182754	0.0602186410138299	0.0052891732561807	0.9432008548656524	True	0.0099125915289303	-0.0013870106132661	0.975684139902452	-0.3180530727400786	False	854.5	320.58	0.0003238428779995	[280, 274, 99, 242]	[666, 594, 178, 532]	[182, 202, 22, 127]	[117, 86, 24, 91]	0.0011285433627257	True	67.67511888188791	0.0006377212095445	0.0006402377847275
256.0	ENSMUSG00000022961.19:B3|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000022961.19:B3	ENSMUSG00000022961.19	ENSMUSG00000022961.19	local path	EX_cortical	EX_hippocampus_pyramidal	4	4	4	True	0.0843484434632963	0.1949366096952719	0.0029449553180092	0.1791052138547127	True	0.0095999172853983	-0.0002389977373946	0.3673025619448467	-0.0095835753757186	False	67.78	9.46	0.0205032448424002	[38, 157, 29, 37]	[48, 212, 91, 98]	[1, 3, 3, 1]	[3, 41, 9, 3]	0.0476908374275229	True	167.977345427106	0.0006377212095445	0.0006427189272355
256.0	ENSMUSG00000025404.16:B3|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000025404.16:B3	ENSMUSG00000025404.16	ENSMUSG00000025404.16	local path	EX_cerebellum_granule	EX_cortical	2	2	8	True	0.2671027311996105	0.1276657937969151	-0.0340998822039223	-1.0000000000000002	False	-0.0177428987407598	-0.0536231552756538	-1.0	-1.0000000000000002	False	27.32	1.0	0.1266130628904248	[0, 1]	[0, 26]	[11, 227]	[28, 171]	0.2246991085246736	False	34.0800807243476	0.0006397322966389	0.0004925480757411
256.0	ENSMUSG00000019302.17:B3|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000019302.17:B3	ENSMUSG00000019302.17	ENSMUSG00000019302.17	local path	EX_cerebellum_granule	EX_cortical	2	2	3	True	0.0013407453956326	0.2090005376172784	0.0002802165084951	1.0	True	NA	0.000286184830478	NA	1.0	NA	23.020000000000003	0.0	0.2345867090221693	[0, 0]	[9, 13]	[18, 48]	[25, 70]	0.3685446931359218	False	29.16050572542484	0.0006397322966389	0.0005740137640009
256.0	ENSMUSG00000038538.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000038538.18:B1	ENSMUSG00000038538.18	ENSMUSG00000038538.18	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0306159801136183	0.167440105467823	-0.005126342939225	-1.0	False	-0.0310178941217175	-3.142396773213984e-05	-1.0	-1.0	False	98.52	17.92	0.0187205270237714	[63, 25]	[210, 33]	[0, 17]	[69, 11]	0.0442975433690065	False	19.917881054532447	0.0006601386291121	0.000530437036417
256.0	ENSMUSG00000024921.18:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000024921.18:B1	ENSMUSG00000024921.18	ENSMUSG00000024921.18	local path	EX_cerebellum_granule	EX_cortical	5	5	5	True	0.0184301556492897	0.0846894130580369	0.0005616155609057	0.3598164433969048	True	NA	0.0011276131630355	NA	0.685497280919823	NA	72.75	0.0	0.0042128320855649	[0, 0, 0, 0, 0]	[64, 7, 0, 0, 0]	[92, 4, 0, 8, 5]	[238, 8, 0, 5, 2]	0.0122652073377208	True	82.16303156445946	0.0006648052120728	0.000252952482476
256.0	ENSMUSG00000024921.18:B1|cell_type|ASC|EX_cortical	ENSMUSG00000024921.18:B1	ENSMUSG00000024921.18	ENSMUSG00000024921.18	local path	ASC	EX_cortical	5	5	5	True	0.0571109309500673	0.9008934334847776	0.0088734724945996	0.1724649895760797	True	-0.0012944661537032	0.0097008675742933	-0.110652701944247	0.1660067978093857	False	82.08	6.54	1.8284020293938702e-38	[6, 0, 0, 0, 0]	[17, 0, 0, 57, 0]	[92, 4, 0, 8, 5]	[238, 8, 0, 5, 2]	5.3914418815460285e-37	True	54.922349930936754	0.0006648052120728	0.0002615513472072
256.0	ENSMUSG00000032826.20:B1|cell_type|EX_cerebellum_granule|INH_medium_spiny	ENSMUSG00000032826.20:B1	ENSMUSG00000032826.20	ENSMUSG00000032826.20	local path	EX_cerebellum_granule	INH_medium_spiny	5	5	5	True	0.1054271393511666	0.0796335136774113	-0.001906351827427	-0.2270673826209532	False	0.0076751909408794	-0.0017567365988345	0.2535121641738492	-0.1865110389413752	False	47.14	2.0	0.0445919543401277	[0, 2, 0, 0, 0]	[7, 35, 0, 2, 0]	[12, 47, 0, 0, 0]	[12, 41, 0, 0, 0]	0.090762384940083	False	58.9620789031606	0.0006648052120728	0.0004024001375753
256.0	ENSMUSG00000038034.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000038034.16:B1	ENSMUSG00000038034.16	ENSMUSG00000038034.16	local path	ASC	EX_cortical	3	3	3	True	0.0223495593967147	0.0112313824655125	0.0001311550050453	0.5224956583365102	True	0.0004550558717057	NA	0.522495658336512	NA	NA	69.75	19.0	0.9791017495068997	[0, 0, 19]	[0, 0, 50]	[8, 0, 282]	[0, 0, 717]	1.0	False	26.693226770551057	0.0006648620411264	0.0012341321947945
256.0	ENSMUSG00000021010.10:B1|cell_type|ASC|ODC	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10	ENSMUSG00000021010.10	local path	ASC	ODC	3	3	3	True	0.30557397975309	0.0267443836725641	-0.004604120156272	-0.5633751474321506	False	-0.1361810622976389	0.0327072748475452	-0.563375147432149	0.5633751474321492	False	21.58	3.17	1.0	[1, 11, 0]	[12, 16, 0]	[2, 1, 0]	[5, 13, 0]	1.0	False	33.715790050396926	0.0006648620411264	0.0013095663527211
256.0	ENSMUSG00000055065.8:B1|cell_type|ASC|EX_cortical	ENSMUSG00000055065.8:B1	ENSMUSG00000055065.8	ENSMUSG00000055065.8	local path	ASC	EX_cortical	3	3	4	True	0.0576259281257686	0.7565876661268418	0.0435974985228425	0.9999640371605888	True	0.0456415162508847	0.0419378111366944	0.982872026541312	0.9866559163821488	True	120.48	44.14	3.07013367047162e-30	[3, 36, 4]	[4, 61, 10]	[26, 27, 82]	[53, 29, 62]	6.194129335162038e-29	True	19.01883846562005	0.0006648620411264	0.0013216660177191
256.0	ENSMUSG00000038170.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000038170.16:B1	ENSMUSG00000038170.16	ENSMUSG00000038170.16	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.0282730266106407	0.051771789222896	-0.0014637451743794	-1.0	False	0.0016365838750101	-0.0047108608973425	1.0	-1.0	False	101.89	49.7	0.4610680191821359	[10, 92]	[21, 132]	[2, 46]	[13, 38]	0.6165444442551818	False	22.01619037505964	0.0006743088334457	0.0001654564792125
