null_type	numerator_df	denominator_df_bin	tests	p_le_0.05	p_le_0.01	median_p
wild_cluster	4	6-10	164	0.40853658536585363	0.3170731707317073	0.14213370612262055
wild_cluster	4	>20	48	0.7916666666666666	0.6458333333333334	0.00105079444188375
wild_cluster	5	11-20	248	0.5806451612903226	0.4717741935483871	0.017040128809608
wild_cluster	5	6-10	3	1.0	1.0	1.5960611015674192e-28
wild_cluster	5	>20	48	0.5833333333333334	0.5	0.00831056914400175
wild_cluster	6	1-5	32	0.78125	0.59375	0.00102224592247415
wild_cluster	6	11-20	409	0.6943765281173594	0.5623471882640587	0.0035028790316443
wild_cluster	6	6-10	77	0.8961038961038961	0.8181818181818182	0.0005970616487768
wild_cluster	6	>20	153	0.6862745098039216	0.6209150326797386	0.0001669994373462
wild_cluster	7	1-5	3	1.0	1.0	3.0096125735005803e-05
wild_cluster	7	11-20	79	0.810126582278481	0.6708860759493671	0.0001096196279206
wild_cluster	7	6-10	16	1.0	1.0	1.4800127951192078e-07
wild_cluster	7	>20	103	0.6990291262135923	0.6213592233009708	0.0011337129532113
wild_cluster	8	1-5	23	0.5217391304347826	0.5217391304347826	0.0012297976534737
wild_cluster	8	11-20	176	0.8295454545454546	0.7613636363636364	2.409145930215967e-05
wild_cluster	8	6-10	32	1.0	1.0	1.6008572610205378e-09
wild_cluster	8	>20	180	0.7888888888888889	0.6333333333333333	0.00097595115854845
wild_cluster	9	1-5	14	0.8571428571428571	0.7857142857142857	0.0001729109215418169
wild_cluster	9	11-20	173	0.8323699421965318	0.7398843930635838	0.0001643584318136
wild_cluster	9	6-10	4	1.0	1.0	7.712253544794115e-19
wild_cluster	9	>20	112	0.7857142857142857	0.6607142857142857	0.0015244814332555
wild_cluster	10	1-5	8	0.5	0.5	0.500000024359463
wild_cluster	10	11-20	134	0.8582089552238806	0.8507462686567164	1.6681662288585566e-19
wild_cluster	10	6-10	42	1.0	1.0	1.4497948062334176e-10
wild_cluster	10	>20	204	0.8235294117647058	0.7696078431372549	7.00461379911906e-07
wild_cluster	11	1-5	2	1.0	1.0	3.890185492791185e-12
wild_cluster	11	11-20	30	0.7	0.5666666666666667	0.00082319761821745
wild_cluster	11	6-10	31	0.967741935483871	0.9354838709677419	7.427843877093982e-08
wild_cluster	11	>20	48	0.75	0.6041666666666666	0.00211499034774805
