test_id	null_type	replicates	observed_statistic	empirical_p_value
ENSG00000106052.13:B1	wild_cluster	16	-1493801747.114343	1.0
ENSG00000106263.18:B1	label_permutation	12	2862374275.835352	0.23076923076923078
ENSG00000106263.18:B1	wild_cluster	16	2862374275.835352	0.17647058823529413
ENSG00000106392.10:B1	label_permutation	16	185981239549.3484	0.058823529411764705
ENSG00000106392.10:B1	wild_cluster	16	185981239549.3484	0.058823529411764705
ENSG00000106479.11:B1	label_permutation	16	5774284.88791833	0.7058823529411765
ENSG00000106479.11:B1	wild_cluster	16	5774284.88791833	0.47058823529411764
ENSG00000106588.11:B1	label_permutation	16	205.71033617311568	0.35294117647058826
ENSG00000106588.11:B1	wild_cluster	16	205.71033617311568	0.17647058823529413
ENSG00000106636.8:B1	label_permutation	16	21603932549.871506	0.11764705882352941
ENSG00000106636.8:B1	wild_cluster	16	21603932549.871506	0.058823529411764705
ENSG00000106723.17:B1	label_permutation	16	4322854.615175274	0.47058823529411764
ENSG00000106723.17:B1	wild_cluster	16	4322854.615175274	0.11764705882352941
ENSG00000106853.20:B1	label_permutation	16	430410876.1241664	0.17647058823529413
ENSG00000106853.20:B1	wild_cluster	16	430410876.1241664	0.058823529411764705
ENSG00000107105.15:B1	label_permutation	16	571832662.4713657	0.11764705882352941
ENSG00000107105.15:B1	wild_cluster	16	571832662.4713657	0.11764705882352941
ENSG00000107362.13:B1	label_permutation	16	44.45511745499888	0.7647058823529411
ENSG00000107362.13:B1	wild_cluster	16	44.45511745499888	0.5882352941176471
ENSG00000107371.13:B1	label_permutation	16	158.74801790781868	0.5882352941176471
ENSG00000107371.13:B1	wild_cluster	16	158.74801790781868	0.35294117647058826
ENSG00000107371.13:B2	label_permutation	16	240097.4787805668	0.5882352941176471
ENSG00000107371.13:B2	wild_cluster	16	240097.4787805668	0.11764705882352941
ENSG00000107443.16:B1	label_permutation	16	1.6466176771252208	0.5882352941176471
ENSG00000107443.16:B1	wild_cluster	16	1.6466176771252208	0.7647058823529411
ENSG00000107443.16:B2	label_permutation	16	6.362082287633256	1.0
ENSG00000107443.16:B2	wild_cluster	16	6.362082287633256	0.35294117647058826
ENSG00000107443.16:B3	label_permutation	16	2.341979977498431	0.9411764705882353
ENSG00000107443.16:B3	wild_cluster	16	2.341979977498431	0.35294117647058826
ENSG00000107593.17:B1	label_permutation	16	28.2656610793324	0.47058823529411764
ENSG00000107593.17:B1	wild_cluster	16	28.2656610793324	0.058823529411764705
ENSG00000107902.14:B1	label_permutation	14	7243711721.16606	0.3333333333333333
ENSG00000107902.14:B1	wild_cluster	16	7243711721.16606	0.058823529411764705
ENSG00000108010.12:B1	label_permutation	15	56836842646.36439	0.125
ENSG00000108010.12:B1	wild_cluster	16	56836842646.36439	0.058823529411764705
ENSG00000108176.15:B1	label_permutation	16	326700.77581236267	0.058823529411764705
ENSG00000108176.15:B1	wild_cluster	16	326700.77581236267	0.11764705882352941
ENSG00000108176.15:B2	label_permutation	16	6.317461676191882	1.0
ENSG00000108176.15:B2	wild_cluster	16	6.317461676191882	0.8235294117647058
ENSG00000108349.17:B1	label_permutation	16	716.3348653474741	0.4117647058823529
ENSG00000108349.17:B1	wild_cluster	16	716.3348653474741	0.29411764705882354
ENSG00000108588.14:B1	label_permutation	16	2030601800.794604	0.058823529411764705
ENSG00000108588.14:B1	wild_cluster	16	2030601800.794604	0.058823529411764705
ENSG00000108684.14:B1	label_permutation	16	39324.989493121946	0.6470588235294118
ENSG00000108684.14:B1	wild_cluster	16	39324.989493121946	0.47058823529411764
ENSG00000108830.10:B1	label_permutation	16	-1220451092647329.5	1.0
ENSG00000108830.10:B1	wild_cluster	16	-1220451092647329.5	1.0
ENSG00000109184.15:B1	label_permutation	16	10766055234.052828	0.23529411764705882
ENSG00000109184.15:B1	wild_cluster	16	10766055234.052828	0.058823529411764705
ENSG00000109466.14:B1	label_permutation	16	7776042223.740107	0.11764705882352941
ENSG00000109466.14:B1	wild_cluster	16	7776042223.740107	0.058823529411764705
ENSG00000109758.8:B1	label_permutation	16	4.861177289945282	0.6470588235294118
ENSG00000109758.8:B1	wild_cluster	16	4.861177289945282	0.4117647058823529
